Starlink_orbit2_13.UTCGregorian   Starlink_orbit2_13.EarthMJ2000Eq.X   Starlink_orbit2_13.EarthMJ2000Eq.Y   Starlink_orbit2_13.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          -3109.918622501496                   937.804014936676                     6111.396795413213                    
01 Jan 2024 12:00:28.000          -2935.527069084525                   538.8817539479105                    6244.430548236466                    
01 Jan 2024 12:01:57.255          -2652.943950814471                   -58.32491810385164                   6392.27116586897                     
01 Jan 2024 12:03:30.632          -2330.30332149507                    -682.4258598835231                   6481.559512087038                    
01 Jan 2024 12:05:04.463          -1981.634098484007                   -1302.380513098582                   6503.037309304484                    
01 Jan 2024 12:06:38.337          -1611.935865849305                   -1908.908448190938                   6455.857895921836                    
01 Jan 2024 12:08:12.213          -1225.254534622368                   -2495.344585054495                   6340.501275444665                    
01 Jan 2024 12:09:46.094          -825.6497962647616                   -3055.531192592129                   6158.180667857016                    
01 Jan 2024 12:11:19.980          -417.3241363099893                   -3583.570473370901                   5910.809691199405                    
01 Jan 2024 12:12:53.869          -4.589984997347145                   -4073.878150581806                   5600.997643950449                    
01 Jan 2024 12:14:27.759          408.1955440475888                    -4521.272343978921                   5232.015991164151                    
01 Jan 2024 12:16:01.655          816.7082163363765                    -4921.056633371539                   4807.727470859919                    
01 Jan 2024 12:17:35.562          1216.655994026874                    -5269.013794075056                   4332.578886226316                    
01 Jan 2024 12:19:09.483          1603.835606661                       -5561.464135643621                   3811.546195744176                    
01 Jan 2024 12:20:43.421          1974.165249915691                    -5795.296738233158                   3250.099217864077                    
01 Jan 2024 12:22:17.380          2323.740678262122                    -5968.013950544724                   2654.128761045647                    
01 Jan 2024 12:23:51.365          2648.872247360775                    -6077.753742976603                   2029.888701453678                    
01 Jan 2024 12:25:25.373          2946.098602648028                    -6123.307019381448                   1383.986777904633                    
01 Jan 2024 12:26:59.394          3212.229598535223                    -6104.157857352221                   723.337178852889                     
01 Jan 2024 12:28:33.401          3444.389186653169                    -6020.527761002147                   55.11867025118514                    
01 Jan 2024 12:30:07.382          3640.125433371068                    -5873.369925062829                   -613.4959684882419                   
01 Jan 2024 12:31:41.333          3797.413040050929                    -5664.320901299995                   -1275.41276131167                    
01 Jan 2024 12:33:15.253          3914.647094697802                    -5395.671437277373                   -1923.642099285994                   
01 Jan 2024 12:34:49.140          3990.651472116714                    -5070.347342869879                   -2551.345440324266                   
01 Jan 2024 12:36:22.992          4024.694218950977                    -4691.86494321881                    -3151.933527930069                   
01 Jan 2024 12:37:56.808          4016.489421423189                    -4264.285325038419                   -3719.134015774271                   
01 Jan 2024 12:39:30.591          3966.194698129807                    -3792.168766663682                   -4247.048381522176                   
01 Jan 2024 12:41:04.346          3874.400797219733                    -3280.501220918664                   -4730.228330923218                   
01 Jan 2024 12:42:38.076          3742.122922903545                    -2734.667928108552                   -5163.691618999214                   
01 Jan 2024 12:44:11.789          3570.780795983113                    -2160.367575934356                   -5542.992550329785                   
