Starlink_orbit2_25.UTCGregorian   Starlink_orbit2_25.EarthMJ2000Eq.X   Starlink_orbit2_25.EarthMJ2000Eq.Y   Starlink_orbit2_25.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          -3794.747885021872                   -2946.055731137253                   -4982.056314229638                   
01 Jan 2024 12:00:28.000          -3874.203965318909                   -3291.573118030468                   -4696.433261025948                   
01 Jan 2024 12:01:57.255          -3961.355019613811                   -3778.820411397122                   -4234.303462390322                   
01 Jan 2024 12:03:30.632          -4011.991260510321                   -4249.835653267231                   -3707.465224118848                   
01 Jan 2024 12:05:04.463          -4020.571410200192                   -4678.319848741385                   -3138.881198532551                   
01 Jan 2024 12:06:38.337          -3986.610362520332                   -5057.496645357177                   -2536.727200381364                   
01 Jan 2024 12:08:12.213          -3910.433992386857                   -5383.125439097318                   -1907.626564228694                   
01 Jan 2024 12:09:46.094          -3792.828564669736                   -5651.743878922635                   -1258.230345460887                   
01 Jan 2024 12:11:19.980          -3635.022888522324                   -5860.486272741949                   -595.4240432460758                   
01 Jan 2024 12:12:53.869          -3438.684710987515                   -6007.119335954952                   73.7305553317677                     
01 Jan 2024 12:14:27.759          -3205.89809911015                    -6090.083401708343                   742.1063404057943                    
01 Jan 2024 12:16:01.655          -2939.1169331068                     -6108.506361402521                   1402.641238176586                    
01 Jan 2024 12:17:35.562          -2641.158189594737                   -6062.193874685745                   2048.341186305729                    
01 Jan 2024 12:19:09.483          -2315.164840482656                   -5951.633753536875                   2672.374941849618                    
01 Jan 2024 12:20:43.421          -1964.58116794897                    -5777.992892198969                   3268.129063114212                    
01 Jan 2024 12:22:17.380          -1593.104896186857                   -5543.100502411481                   3829.299226073849                    
01 Jan 2024 12:23:51.365          -1204.649265145788                   -5249.425208477756                   4349.949390108148                    
01 Jan 2024 12:25:25.373          -803.3360141051413                   -4900.077694629462                   4824.532513855052                    
01 Jan 2024 12:26:59.394          -393.4651513256778                   -4498.806809271679                   5247.957520846557                    
01 Jan 2024 12:28:33.401          20.51114291462611                    -4050.002444192493                   5615.655733695083                    
01 Jan 2024 12:30:07.382          434.1554112975908                    -3558.531564574534                   5923.752760240324                    
01 Jan 2024 12:31:41.333          843.0881356638806                    -3029.663185152551                   6169.06826492394                     
01 Jan 2024 12:33:15.253          1243.00144384698                     -2469.035002270175                   6349.102789470677                    
01 Jan 2024 12:34:49.140          1629.685882660094                    -1882.615173869138                   6462.048969780598                    
01 Jan 2024 12:36:22.992          1999.089019040099                    -1276.617459496787                   6506.814252897896                    
01 Jan 2024 12:37:56.808          2347.355341709119                    -657.4338690553137                   6483.023152350595                    
01 Jan 2024 12:39:30.591          2670.860000431782                    -31.57372199693105                   6391.01361873957                     
01 Jan 2024 12:41:04.346          2966.25501905495                     594.4277703882713                    6231.821078953216                    
01 Jan 2024 12:42:38.076          3230.479023773522                    1214.034453424245                    6007.167145704893                    
01 Jan 2024 12:44:11.789          3460.801102646622                    1820.806939100144                    5719.429309357361                    
01 Jan 2024 12:45:45.491          3654.830985318589                    2408.431423122843                    5371.625329563407                    
01 Jan 2024 12:47:19.185          3810.54023641348                     2970.764087140739                    4967.402351247715                    
01 Jan 2024 12:48:52.871          3926.29327724651                     3501.907339708785                    4511.005509266335                    
01 Jan 2024 12:50:26.554          4000.875439839218                    3996.319558997679                    4007.193251956178                    
01 Jan 2024 12:52:00.244          4033.492226992271                    4448.843383862477                    3461.196327222511                    
01 Jan 2024 12:53:33.946          4023.773837157734                    4854.731924302845                    2878.692148531969                    
01 Jan 2024 12:55:07.662          3971.788704686452                    5209.683996310423                    2265.788154552477                    
01 Jan 2024 12:56:41.396          3878.043848244014                    5509.948474400458                    1628.878481411366                    
01 Jan 2024 12:58:15.154          3743.47908499996                     5752.330126479934                    974.6217840029434                    
01 Jan 2024 12:59:48.943          3569.459453737862                    5934.227749656715                    309.8702619833405                    
01 Jan 2024 13:01:22.765          3357.764268712923                    6053.66297321206                     -358.3964845362178                   
01 Jan 2024 13:02:56.624          3110.574938589534                    6109.304597889828                    -1023.134397477422                   
01 Jan 2024 13:04:30.518          2830.463443428266                    6100.491819245458                    -1677.29481075866                    
01 Jan 2024 13:06:04.450          2520.349276582503                    6027.249094222769                    -2313.94779655275                    
01 Jan 2024 13:07:38.416          2183.487201534635                    5890.288908374954                    -2926.315519547426                   
01 Jan 2024 13:09:12.413          1823.430019000218                    5691.011974999401                    -3507.861482850567                   
01 Jan 2024 13:10:46.426          1444.029622798787                    5431.525882785934                    -4052.31413949522                    
01 Jan 2024 13:12:20.445          1049.341544715027                    5114.601976883353                    -4553.834842724196                   
