Starlink_9.UTCGregorian    Starlink_9.EarthMJ2000Eq.X   Starlink_9.EarthMJ2000Eq.Y   Starlink_9.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   -5782.354030455294           -1356.985424897825           3552.916185768017            
01 Jan 2024 12:00:28.000   -5859.061758052683           -1702.742212124861           3266.840057745462            
01 Jan 2024 12:01:57.255   -5926.198928704324           -2203.01235682837            2815.444877489443            
01 Jan 2024 12:03:30.632   -5935.709768686894           -2703.737693355702           2314.348490856592            
01 Jan 2024 12:05:04.463   -5882.600703336166           -3178.340045041969           1786.327728372253            
01 Jan 2024 12:06:38.337   -5767.145993869866           -3619.490335982765           1239.085620889526            
01 Jan 2024 12:08:12.213   -5590.557260926577           -4022.281934290862           678.6628091514733            
01 Jan 2024 12:09:46.094   -5354.68093450231            -4382.443926223132           110.995774603732             
01 Jan 2024 12:11:19.980   -5061.99685864902            -4696.146455671705           -457.8867315341363           
01 Jan 2024 12:12:53.869   -4715.606489764442           -4960.041788667976           -1021.915886071418           
01 Jan 2024 12:14:27.759   -4319.189198729451           -5171.321265209493           -1575.078379899095           
01 Jan 2024 12:16:01.655   -3876.923796046975           -5327.754102105627           -2111.523204470195           
01 Jan 2024 12:17:35.562   -3393.479585466232           -5427.6796349384             -2625.561732715304           
01 Jan 2024 12:19:09.483   -2873.955380917862           -5470.031151543967           -3111.744324283093           
01 Jan 2024 12:20:43.421   -2323.840315492347           -5454.345375027706           -3564.903724474104           
01 Jan 2024 12:22:17.380   -1748.938715283411           -5380.768748507347           -3980.225835714503           
01 Jan 2024 12:23:51.365   -1155.312313961936           -5250.052082145588           -4353.293827061629           
01 Jan 2024 12:25:25.373   -549.2692586155833           -5063.558299905722           -4680.105664523782           
01 Jan 2024 12:26:59.394   62.68430441635019            -4823.274894222038           -4957.128334769933           
01 Jan 2024 12:28:33.401   673.8872357761136            -4531.831976454302           -5181.353144425701           
01 Jan 2024 12:30:07.382   1277.772472238626            -4192.405285676872           -5350.409480889793           
01 Jan 2024 12:31:41.333   1867.926806546167            -3808.655540039362           -5462.554119030721           
