Starlink_4.UTCGregorian    Starlink_4.EarthMJ2000Eq.X   Starlink_4.EarthMJ2000Eq.Y   Starlink_4.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   -6770.806612797141           -1065.445111964976           959.8153601044371            
01 Jan 2024 12:00:28.000   -6762.662863890148           -1344.070423621138           599.8637983505107            
01 Jan 2024 12:01:57.255   -6696.37876892093            -1747.417517343855           60.05685203792335            
01 Jan 2024 12:03:30.632   -6558.355135556448           -2151.405464655875           -505.2137699058159           
01 Jan 2024 12:05:04.463   -6350.365742360148           -2534.614823265844           -1067.865501945727           
01 Jan 2024 12:06:38.337   -6074.969818198712           -2891.136407602618           -1619.428048220559           
01 Jan 2024 12:08:12.213   -5735.163914714342           -3217.013813920368           -2153.784802344916           
01 Jan 2024 12:09:46.094   -5334.538846997953           -3508.802165791835           -2665.271751609577           
01 Jan 2024 12:11:19.980   -4877.334747507541           -3763.409815339468           -3148.455981789421           
01 Jan 2024 12:12:53.869   -4368.41318279512            -3978.130166519458           -3598.186369457836           
01 Jan 2024 12:14:27.759   -3813.185561215338           -4150.686482102533           -4009.675885883826           
01 Jan 2024 12:16:01.655   -3217.504502303281           -4279.262381099747           -4378.578203314471           
01 Jan 2024 12:17:35.562   -2587.65608245957            -4362.49467852738            -4700.981416235821           
01 Jan 2024 12:19:09.483   -1930.278586540025           -4399.492361586957           -4973.460428285249           
01 Jan 2024 12:20:43.421   -1252.312994735517           -4389.844318122607           -5193.104013283815           
01 Jan 2024 12:22:17.380   -560.9100327037884           -4333.625157003577           -5357.554262513225           
01 Jan 2024 12:23:51.365   136.6377952732675            -4231.392005841472           -5465.025866552464           
01 Jan 2024 12:25:25.373   832.9102645460362            -4084.19202693579            -5514.320676410513           
01 Jan 2024 12:26:59.394   1520.421771157909            -3893.574261151203           -5504.864315575718           
01 Jan 2024 12:28:33.401   2191.679254115731            -3661.606172010558           -5436.747281125818           
01 Jan 2024 12:30:07.382   2839.46214739571             -3390.798481812143           -5310.72423819952            
01 Jan 2024 12:31:41.333   3456.879054689603            -3084.058143740762           -5128.172984112102           
01 Jan 2024 12:33:15.253   4037.382894569444            -2744.666117110859           -4891.071013496714           
01 Jan 2024 12:34:49.140   4574.813262548251            -2376.255610432087           -4601.981965875093           
01 Jan 2024 12:36:22.992   5063.484746303918            -1982.760684835388           -4264.019710908131           
01 Jan 2024 12:37:56.808   5498.243927979863            -1568.371953436642           -3880.810799660885           
01 Jan 2024 12:39:30.591   5874.516382432063            -1137.494610783447           -3456.456456621245           
01 Jan 2024 12:41:04.346   6188.364510443005            -694.6832831108389           -2995.468501546221           
01 Jan 2024 12:42:38.076   6436.500112366952            -244.6210591414915           -2502.746477257846           
01 Jan 2024 12:44:11.789   6616.332097553764            207.9535387583974            -1983.499958071474           
01 Jan 2024 12:45:45.491   6725.975933453568            658.2716411955111            -1443.219287022966           
01 Jan 2024 12:47:19.185   6764.277769690864            1101.56870502782             -887.6390001301079           
01 Jan 2024 12:48:52.871   6730.841649163351            1533.143742653453            -322.670779776737            
01 Jan 2024 12:50:26.554   6626.030479411322            1948.449648374469            245.7124342396523            
01 Jan 2024 12:52:00.244   6450.946434962729            2343.12131081754             811.5195350723245            
01 Jan 2024 12:53:33.946   6207.423276950166            2712.999004767882            1368.774226245551            
01 Jan 2024 12:55:07.662   5898.033089835062            3054.155508196784            1911.547879940666            
01 Jan 2024 12:56:41.396   5526.025602480177            3362.990162501379            2434.101180868297            
01 Jan 2024 12:58:15.154   5095.307788513136            3636.235914532099            2930.900434654822            
01 Jan 2024 12:59:48.943   4610.402152223345            3870.995621226634            3396.678640494163            
01 Jan 2024 13:01:22.765   4076.403227834268            4064.770879674173            3826.487559261015            
01 Jan 2024 13:02:56.624   3498.934546030329            4215.487084432167            4215.744759428935            
01 Jan 2024 13:04:30.518   2884.108522405581            4321.517148357668            4560.27793437268             
01 Jan 2024 13:06:04.450   2238.422054077277            4381.710642417521            4856.397943326372            
01 Jan 2024 13:07:38.416   1568.727771160036            4395.399776775104            5100.91644167817             
01 Jan 2024 13:09:12.413   882.1521008576003            4362.41363874575             5291.19210781646             
01 Jan 2024 13:10:46.426   186.0883146841262            4283.093936429321            5425.153364997544            
01 Jan 2024 13:12:20.445   -511.9896211251292           4158.294867066287            5501.361397222289            
01 Jan 2024 13:13:54.447   -1204.517037060802           3989.391252125475            5519.01727911891             
01 Jan 2024 13:15:28.425   -1884.090271234846           3778.229502433183            5477.984299460868            
01 Jan 2024 13:17:02.380   -2543.538473246028           3527.080050639274            5378.751164898756            
01 Jan 2024 13:18:36.321   -3175.93885687083            3238.611780737401            5222.404271286799            
01 Jan 2024 13:20:10.243   -3774.590125234427           2915.908135226743            5010.639322462591            
01 Jan 2024 13:21:44.147   -4333.176269233283           2562.400092883188            4745.730618571563            
01 Jan 2024 13:23:18.041   -4845.838681167712           2181.813344035621            4430.487493462039            
01 Jan 2024 13:24:51.928   -5307.178120993175           1778.161854659007            4068.246558375567            
01 Jan 2024 13:26:25.816   -5712.338724074946           1355.685865440569            3662.820332971397            
01 Jan 2024 13:27:59.702   -6057.008858253288           918.8634848782298            3218.512216923114            
01 Jan 2024 13:29:33.580   -6337.510047972487           472.3460287539382            2740.063307876548            
01 Jan 2024 13:31:07.456   -6550.878411720132           20.84121473228785            2232.529704564789            
01 Jan 2024 13:32:41.337   -6694.854337020445           -430.9128912940033           1701.245289818352            
01 Jan 2024 13:34:15.232   -6767.886112566853           -878.1664323006643           1151.798843151603            
01 Jan 2024 13:35:49.125   -6769.16007825641            -1316.096244767667           590.1228592107725            
01 Jan 2024 13:37:23.016   -6698.656681343527           -1740.0647583183             22.17979624526116            
01 Jan 2024 13:38:56.912   -6557.10848349533            -2145.59944416658            -546.0260563631075           
01 Jan 2024 13:40:30.802   -6346.029622283531           -2528.35553859793            -1108.391167328193           
01 Jan 2024 13:42:04.682   -6067.687797563234           -2884.260025267893           -1658.907384069505           
01 Jan 2024 13:43:38.556   -5725.038113446322           -3209.568695734117           -2191.75780962211            
01 Jan 2024 13:45:12.435   -5321.681990581854           -3500.871270820097           -2701.337544795083           
01 Jan 2024 13:46:46.319   -4861.890631704216           -3755.079964041409           -3182.231456109971           
01 Jan 2024 13:48:20.205   -4350.557389700719           -3969.491612484654           -3629.310293453698           
01 Jan 2024 13:49:54.097   -3793.080599549275           -4141.844718416601           -4037.843610614024           
01 Jan 2024 13:51:27.995   -3195.361831229038           -4270.311980276434           -4403.491045754977           
01 Jan 2024 13:53:01.904   -2563.705631421647           -4353.530952512103           -4722.375619144849           
01 Jan 2024 13:54:35.825   -1904.795345385682           -4390.608957621581           -4991.098387182456           
01 Jan 2024 13:56:09.763   -1225.564039737324           -4381.137022572889           -5206.799855644742           
01 Jan 2024 13:57:43.720   -533.1878080246212           -4325.188203849411           -5367.160232757759           
01 Jan 2024 13:59:17.703   165.0254961217962            -4223.318966153177           -5470.43865477898            
