Starlink_orbit2_15.UTCGregorian   Starlink_orbit2_15.EarthMJ2000Eq.X   Starlink_orbit2_15.EarthMJ2000Eq.Y   Starlink_orbit2_15.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          -3968.603216824707                   653.9851616186755                    5632.293752619014                    
01 Jan 2024 12:00:28.000          -3708.200262037918                   339.6756688405706                    5833.900794672595                    
01 Jan 2024 12:01:57.255          -3291.603221425178                   -130.1865877108822                   6086.907990393209                    
01 Jan 2024 12:03:30.632          -2822.249209046898                   -620.3481046829261                   6289.29103215215                     
01 Jan 2024 12:05:04.463          -2320.979623445138                   -1106.364733187369                   6426.408715728839                    
01 Jan 2024 12:06:38.337          -1795.031105970724                   -1580.954057599118                   6495.716440400694                    
01 Jan 2024 12:08:12.213          -1250.166976447273                   -2038.901949131876                   6496.42375203859                     
01 Jan 2024 12:09:46.094          -692.1102300332461                   -2475.402820591001                   6428.532312799648                    
01 Jan 2024 12:11:19.980          -126.731015907618                    -2885.864882643221                   6292.757284787183                    
01 Jan 2024 12:12:53.869          439.99980180655                      -3265.951474391793                   6090.532219787663                    
01 Jan 2024 12:14:27.759          1002.101027478421                    -3611.649585566962                   5823.993418388457                    
01 Jan 2024 12:16:01.655          1553.686007105743                    -3919.333323725843                   5495.92792607195                     
01 Jan 2024 12:17:35.562          2088.960353421384                    -4185.758283152909                   5109.765549028815                    
01 Jan 2024 12:19:09.483          2602.297880439759                    -4408.106023084862                   4669.537983434567                    
01 Jan 2024 12:20:43.421          3088.283942086799                    -4584.007743185035                   4179.851767340373                    
01 Jan 2024 12:22:17.380          3541.789429412773                    -4711.5780785121                     3645.828241296466                    
01 Jan 2024 12:23:51.365          3958.018855795601                    -4789.43198127189                    3073.05370475908                     
01 Jan 2024 12:25:25.373          4332.52910210711                     -4816.698532004802                   2467.575005573383                    
01 Jan 2024 12:26:59.394          4661.287296454496                    -4793.052452163314                   1835.863102068502                    
01 Jan 2024 12:28:33.401          4940.729399875933                    -4718.749035572107                   1184.782522858256                    
01 Jan 2024 12:30:07.382          5167.897048702996                    -4594.617038155894                   521.3337386429276                    
01 Jan 2024 12:31:41.333          5340.436289710588                    -4422.020791412431                   -147.4248094991969                   
01 Jan 2024 12:33:15.253          5456.58765486117                     -4202.8379206375                     -814.406480093622                    
01 Jan 2024 12:34:49.140          5515.195616213556                    -3939.444542406113                   -1472.544754411263                   
01 Jan 2024 12:36:22.992          5515.723904650377                    -3634.679683845577                   -2114.895667347587                   
01 Jan 2024 12:37:56.808          5458.253778701344                    -3291.808929757874                   -2734.711658638694                   
01 Jan 2024 12:39:30.591          5343.476692302053                    -2914.488102092805                   -3325.505415399417                   
01 Jan 2024 12:41:04.346          5172.673812123575                    -2506.70449787159                    -3881.137625546193                   
01 Jan 2024 12:42:38.076          4947.702623882547                    -2072.755651831692                   -4395.838285071005                   
01 Jan 2024 12:44:11.789          4670.96265849727                     -1617.180523971177                   -4864.29111121497                    
01 Jan 2024 12:45:45.491          4345.377368816879                    -1144.734633467166                   -5281.654048007237                   
01 Jan 2024 12:47:19.185          3974.379027007882                    -660.3595707196662                   -5643.59693580606                    
01 Jan 2024 12:48:52.871          3561.874968021586                    -169.1269738696656                   -5946.359843968995                   
01 Jan 2024 12:50:26.554          3112.168126815346                    323.8585955932638                    -6186.816858530232                   
