Starlink_5.UTCGregorian    Starlink_5.EarthMJ2000Eq.X   Starlink_5.EarthMJ2000Eq.Y   Starlink_5.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   -2018.093173903129           -4573.159701110033           -4786.831027891933           
01 Jan 2024 12:00:28.000   -1596.619703761361           -4557.171473691956           -4958.16126875203            
01 Jan 2024 12:01:57.255   -957.4430503797587           -4497.027035766994           -5173.114558995127           
01 Jan 2024 12:03:30.632   -279.0626108624043           -4388.16627667351            -5344.960301769403           
01 Jan 2024 12:05:04.463   405.5362430000292            -4232.609303787814           -5461.245911521135           
01 Jan 2024 12:06:38.337   1086.174352375853            -4032.318875232575           -5519.801182802476           
01 Jan 2024 12:08:12.213   1755.364149232443            -3789.473187384843           -5519.948831915828           
01 Jan 2024 12:09:46.094   2406.065249879197            -3506.627362407324           -5461.687593781702           
01 Jan 2024 12:11:19.980   3031.415288190577            -3186.758133215266           -5345.625901064137           
01 Jan 2024 12:12:53.869   3624.79015191007             -2833.245516291267           -5172.986280053065           
01 Jan 2024 12:14:27.759   4179.907786635852            -2449.824550058187           -4945.592061171802           
01 Jan 2024 12:16:01.655   4690.931320622536            -2040.512406080682           -4665.822957587816           
01 Jan 2024 12:17:35.562   5152.462823704916            -1609.605174926324           -4336.608081623439           
01 Jan 2024 12:19:09.483   5559.616302825736            -1161.623394588671           -3961.390812937354           
01 Jan 2024 12:20:43.421   5908.057557686331            -701.2790413279221           -3544.105426310771           
01 Jan 2024 12:22:17.380   6194.064856793953            -233.4125043155557           -3089.125618636732           
01 Jan 2024 12:23:51.365   6414.562899067576            237.0537199114578            -2601.221789856335           
01 Jan 2024 12:25:25.373   6567.143800266776            705.125577542282             -2085.557090435524           
01 Jan 2024 12:26:59.394   6650.119967750611            1165.781341629513            -1547.656230296646           
01 Jan 2024 12:28:33.401   6662.580962712969            1614.012859307715            -993.3793409424682           
01 Jan 2024 12:30:07.382   6604.431224553575            2045.014565279708            -428.7025550867569           
01 Jan 2024 12:31:41.333   6476.34943392415             2454.221588045561            140.3483542390517            
01 Jan 2024 12:33:15.253   6279.76183218826             2837.32011783165             707.7233607896392            
01 Jan 2024 12:34:49.140   6016.830009788561            3190.275750582463            1267.389482324981            
01 Jan 2024 12:36:22.992   5690.418389902926            3509.391430645503            1813.418219746364            
01 Jan 2024 12:37:56.808   5304.055240718133            3791.343686879267            2340.048787661729            
01 Jan 2024 12:39:30.591   4861.891799460482            4033.211491904935            2841.742962272712            
01 Jan 2024 12:41:04.346   4368.632889416062            4232.511179224372            3313.260335690241            
01 Jan 2024 12:42:38.076   3829.509919526817            4387.201601765732            3749.67723839922             
01 Jan 2024 12:44:11.789   3250.195825299835            4495.711283117917            4146.459300935346            
01 Jan 2024 12:45:45.491   2636.772201634092            4556.941068449546            4499.479829754899            
