Starlink_2.UTCGregorian    Starlink_2.EarthMJ2000Eq.X   Starlink_2.EarthMJ2000Eq.Y   Starlink_2.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   363.0177681847876            -4149.312077183837           -5527.356365037315           
01 Jan 2024 12:00:28.000   815.5159674849074            -4100.705178221219           -5515.401154834108           
01 Jan 2024 12:01:57.255   1481.552896937449            -3995.749585622903           -5453.514134176356           
01 Jan 2024 12:03:30.632   2163.115814166774            -3845.154073740155           -5332.927973883732           
01 Jan 2024 12:05:04.463   2825.217159745388            -3653.374558081839           -5155.495399814223           
01 Jan 2024 12:06:38.337   3457.803390013505            -3422.942409613428           -4923.411254960924           
01 Jan 2024 12:08:12.213   4053.885418511718            -3156.358518909757           -4639.186850419285           
01 Jan 2024 12:09:46.094   4607.173773276561            -2856.419290253598           -4305.80771584313            
01 Jan 2024 12:11:19.980   5111.811134139719            -2526.278074423924           -3926.783849307846           
01 Jan 2024 12:12:53.869   5562.430207179843            -2169.424232630763           -3506.128477207213           
01 Jan 2024 12:14:27.759   5954.242343261219            -1789.632134953658           -3048.300504364228           
01 Jan 2024 12:16:01.655   6283.111217415642            -1390.888390137877           -2558.116374601334           
01 Jan 2024 12:17:35.562   6545.545543024152            -977.3885095572908           -2040.744535312274           
01 Jan 2024 12:19:09.483   6738.749091237683            -553.4822045704789           -1501.638459220093           
01 Jan 2024 12:20:43.421   6860.645853947281            -123.6400384140009           -946.4950620051031           
01 Jan 2024 12:22:17.380   6909.910384471712            307.60775155421              -381.1768476160979           
01 Jan 2024 12:23:51.365   6885.977646814612            735.7155051034339            188.3458979478869            
01 Jan 2024 12:25:25.373   6789.058242018733            1156.13390689996             756.0093033489486            
01 Jan 2024 12:26:59.394   6620.169269781348            1564.353083551313            1315.709820335649            
01 Jan 2024 12:28:33.401   6381.170708108232            1955.94331769013             1861.35437455802             
01 Jan 2024 12:30:07.382   6074.697460439292            2326.722493613413            2387.090187350423            
01 Jan 2024 12:31:41.333   5704.090932165571            2672.785188221575            2887.351433239808            
01 Jan 2024 12:33:15.253   5273.361893150125            2990.508396660751            3356.871370759051            
01 Jan 2024 12:34:49.140   4787.159562738298            3276.573846910105            3790.715708631882            
01 Jan 2024 12:36:22.992   4250.70248500627             3528.014292371292            4184.352023789315            
01 Jan 2024 12:37:56.808   3669.715300406859            3742.240345805648            4533.692706111822            
01 Jan 2024 12:39:30.591   3050.368343584932            3917.060844787362            4835.128980266167            
01 Jan 2024 12:41:04.346   2399.183350101741            4050.706414129714            5085.572946711917            
01 Jan 2024 12:42:38.076   1723.002774276462            4141.830872967661            5282.463061153528            
01 Jan 2024 12:44:11.789   1028.8836557963              4189.527487021294            5423.797748871049            
01 Jan 2024 12:45:45.491   324.0624888498344            4193.328528089823            5508.138867354651            
01 Jan 2024 12:47:19.185   -384.0912279237737           4153.213375580687            5534.627735454304            
01 Jan 2024 12:48:52.871   -1088.159562100659           4069.615844823101            5503.004396060092            
01 Jan 2024 12:50:26.554   -1780.815849226158           3943.411437435215            5413.606429921512            
01 Jan 2024 12:52:00.244   -2454.86813036276            3775.901634503956            5267.352987754044            
01 Jan 2024 12:53:33.946   -3103.292882143698           3568.807310060993            5065.739794663635            
01 Jan 2024 12:55:07.662   -3719.272484481988           3324.271524245827            4810.846981841932            
01 Jan 2024 12:56:41.396   -4296.356054072838           3044.810770642331            4505.292431001733            
01 Jan 2024 12:58:15.154   -4828.472704027298           2733.304625151047            4152.219403945627            
01 Jan 2024 12:59:48.943   -5309.998072912168           2392.967876235372            3755.266914176981            
01 Jan 2024 13:01:22.765   -5735.810731037688           2027.32250231603             3318.538732684913            
01 Jan 2024 13:02:56.624   -6101.343870117507           1640.170141400497            2846.572489731185            
01 Jan 2024 13:04:30.518   -6402.635487880977           1235.566050619932            2344.310552467975            
01 Jan 2024 13:06:04.450   -6636.40190031314            817.7508295815335            1817.017533475693            
01 Jan 2024 13:07:38.416   -6800.058436769304           391.1325030875036            1270.25857606678             
01 Jan 2024 13:09:12.413   -6891.764880152897           -39.76714001434652           709.8330348677068            
01 Jan 2024 13:10:46.426   -6910.457259668876           -470.3196728597939           141.7682328889096            
01 Jan 2024 13:12:20.445   -6855.891181187983           -895.9093248207362           -427.8340645723119           
01 Jan 2024 13:13:54.447   -6728.656108170295           -1311.929533724296           -992.7918870933711           
01 Jan 2024 13:15:28.425   -6530.15112699062            -1713.937938189949           -1547.051370354799           
01 Jan 2024 13:17:02.380   -6262.523665189346           -2097.697529940062           -2084.748396248632           
01 Jan 2024 13:18:36.321   -5928.630601203703           -2459.184768162042           -2600.223982462607           
01 Jan 2024 13:20:10.243   -5532.057007233088           -2794.576488057749           -3088.005229722121           
01 Jan 2024 13:21:44.147   -5077.039554498367           -3100.345584968809           -3542.940807474577           
01 Jan 2024 13:23:18.041   -4568.393002358632           -3373.29985815249            -3960.260785246035           
01 Jan 2024 13:24:51.928   -4011.496910012038           -3610.582063097696           -4335.578445002035           
01 Jan 2024 13:26:25.816   -3412.209809744108           -3809.71375288               -4664.95802132265            
01 Jan 2024 13:27:59.702   -2776.885631409732           -3968.595939625178           -4944.914016716043           
01 Jan 2024 13:29:33.580   -2112.28589089578            -4085.55477978525            -5172.481548811324           
01 Jan 2024 13:31:07.456   -1425.40671292991            -4159.375253130136           -5345.280041365338           
01 Jan 2024 13:32:41.337   -723.4345966130198           -4189.28912327873            -5461.502213919604           
01 Jan 2024 13:34:15.232   -13.71824302067679           -4174.9729821479             -5519.914649343049           
01 Jan 2024 13:35:49.125   696.1233301428215            -4116.57427391532            -5519.880567159388           
01 Jan 2024 13:37:23.016   1398.606092130075            -4014.710888726286           -5461.403501875861           
01 Jan 2024 13:38:56.912   2086.353689561431            -3870.447188627454           -5345.092511337967           
01 Jan 2024 13:40:30.802   2752.027825255405            -3685.318065121078           -5172.186432001707           
01 Jan 2024 13:42:04.682   3388.565105315044            -3461.292747414307           -4944.531621590528           
01 Jan 2024 13:43:38.556   3989.281718752832            -3200.726705260654           -4664.529473196219           
01 Jan 2024 13:45:12.435   4547.889394277486            -2906.336693269157           -4335.104919919663           
01 Jan 2024 13:46:46.319   5058.471632215288            -2581.218953553895           -3959.727805987792           
01 Jan 2024 13:48:20.205   5515.595371574331            -2228.812462574822           -3542.376124087998           
01 Jan 2024 13:49:54.097   5914.430192304181            -1852.818594721466           -3087.442278350748           
