Starlink_orbit2_36.UTCGregorian   Starlink_orbit2_36.EarthMJ2000Eq.X   Starlink_orbit2_36.EarthMJ2000Eq.Y   Starlink_orbit2_36.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          6815.854458597487                    -1201.819037632824                   0                                    
01 Jan 2024 12:00:28.000          6828.112481022829                    -1045.956816050652                   427.5694749216836                    
01 Jan 2024 12:01:57.255          6791.628229029166                    -805.9222998812265                   1059.620531374331                    
01 Jan 2024 12:03:30.632          6683.813142698559                    -546.5743925224721                   1709.865693896374                    
01 Jan 2024 12:05:04.463          6504.882856678239                    -280.1990657692182                   2345.146390495817                    
01 Jan 2024 12:06:38.337          6256.967981016273                    -10.73204745500119                   2955.812531291445                    
01 Jan 2024 12:08:12.213          5942.77556041651                     258.8540601682782                    3535.0964730327                      
01 Jan 2024 12:09:46.094          5565.638649115826                    525.713216168669                     4076.873492416516                    
01 Jan 2024 12:11:19.980          5129.55839000087                     787.0239348102336                    4575.40622422952                     
01 Jan 2024 12:12:53.869          4639.177736736193                    1040.013947804467                    5025.39916521804                     
01 Jan 2024 12:14:27.759          4099.713000668483                    1282.003469724785                    5422.083313840573                    
01 Jan 2024 12:16:01.655          3516.847915070332                    1510.45028732548                     5761.287754790847                    
01 Jan 2024 12:17:35.562          2896.725626789075                    1722.947366142374                    6039.42956812361                     
01 Jan 2024 12:19:09.483          2245.869857441309                    1917.25430373216                     6253.561400204269                    
01 Jan 2024 12:20:43.421          1571.137082845224                    2091.314222133035                    6401.394438880765                    
01 Jan 2024 12:22:17.380          879.6255994706896                    2243.281168927298                    6481.329137637625                    
01 Jan 2024 12:23:51.365          178.6088911928883                    2371.536033399489                    6492.466448879154                    
01 Jan 2024 12:25:25.373          -524.4765872945328                   2474.694215631288                    6434.622784748059                    
01 Jan 2024 12:26:59.394          -1222.091352474024                   2551.62857524372                     6308.363437318907                    
01 Jan 2024 12:28:33.401          -1906.648209977887                   2601.49392447763                     6115.042357797434                    
