Starlink_orbit2_3.UTCGregorian   Starlink_orbit2_3.EarthMJ2000Eq.X   Starlink_orbit2_3.EarthMJ2000Eq.Y   Starlink_orbit2_3.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000         -5834.496191343535                  -2985.144680435083                  -2224.366523320256                  
01 Jan 2024 12:00:28.000         -5625.612093132213                  -3062.875105449147                  -2621.322386597735                  
01 Jan 2024 12:01:57.255         -5270.125620273791                  -3153.890156522004                  -3190.27101829069                   
01 Jan 2024 12:03:30.632         -4844.298232432963                  -3216.79141663604                   -3752.640992667032                  
01 Jan 2024 12:05:04.463         -4365.328446093029                  -3246.076496226933                  -4278.05071362033                   
01 Jan 2024 12:06:38.337         -3839.985242215474                  -3241.057278632258                  -4758.350742408358                  
01 Jan 2024 12:08:12.213         -3274.045749547678                  -3201.7825091485                    -5188.228368629921                  
01 Jan 2024 12:09:46.094         -2673.487396995579                  -3128.679858026207                  -5563.163678155291                  
01 Jan 2024 12:11:19.980         -2044.656277539443                  -3022.530738529546                  -5879.206657766503                  
01 Jan 2024 12:12:53.869         -1394.218382579163                  -2884.46802065524                   -6133.017311239417                  
01 Jan 2024 12:14:27.759         -729.0595452960865                  -2715.960723070204                  -6321.92023944197                   
01 Jan 2024 12:16:01.655         -56.16004571247114                  -2518.780391451322                  -6443.935620903476                  
01 Jan 2024 12:17:35.562         617.4052221777392                   -2294.996623270799                  -6497.767606670056                  
01 Jan 2024 12:19:09.483         1284.557069759926                   -2046.951521313433                  -6482.82316407221                   
01 Jan 2024 12:20:43.421         1938.263595006107                   -1777.243557859597                  -6399.218838342132                  
01 Jan 2024 12:22:17.380         2571.633173521485                   -1488.693857156243                  -6247.780893658555                  
01 Jan 2024 12:23:51.365         3177.977204442828                   -1184.319654446772                  -6030.035567737265                  
01 Jan 2024 12:25:25.373         3750.828656361444                   -867.3319686597868                  -5748.220396491769                  
01 Jan 2024 12:26:59.394         4284.01139314273                    -541.1153345790653                  -5405.296779978104                  
01 Jan 2024 12:28:33.401         4771.709135648473                   -209.2104049916414                  -5004.969568127691                  
01 Jan 2024 12:30:07.382         5208.685465136141                   124.8178799002058                   -4551.552503145094                  
01 Jan 2024 12:31:41.333         5590.306772145493                   457.4163403751519                   -4049.896288814188                  
01 Jan 2024 12:33:15.253         5912.542655338893                   785.0562758328865                   -3505.355779607154                  
01 Jan 2024 12:34:49.140         6171.993118885341                   1104.256946713657                   -2923.754460656216                  
