Starlink_orbit2_18.UTCGregorian   Starlink_orbit2_18.EarthMJ2000Eq.X   Starlink_orbit2_18.EarthMJ2000Eq.Y   Starlink_orbit2_18.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          -6815.854458597487                   1201.819037632824                    0                                    
01 Jan 2024 12:00:28.000          -6828.112075871431                   1045.956694324384                    427.5696492837119                    
01 Jan 2024 12:01:57.255          -6791.625580587088                   805.921627607686                     1059.621400521812                    
01 Jan 2024 12:03:30.632          -6683.805848639417                   546.5728659985133                    1709.867401659358                    
01 Jan 2024 12:05:04.463          -6504.868434105736                   280.1966458986157                    2345.148549117227                    
01 Jan 2024 12:06:38.337          -6256.943989445501                   10.72895616930252                    2955.814278199975                    
01 Jan 2024 12:08:12.213          -5942.739679082918                   -258.8573634657798                   3535.096533492499                    
01 Jan 2024 12:09:46.094          -5565.588723306639                   -525.7160695476709                   4076.870229939943                    
01 Jan 2024 12:11:19.980          -5129.492456130623                   -787.0255135409197                   4575.397668262744                    
01 Jan 2024 12:12:53.869          -4639.094040514233                   -1040.013302538318                   5025.383011865341                    
01 Jan 2024 12:14:27.759          -4099.610023929265                   -1281.999558601148                   5422.056903187836                    
01 Jan 2024 12:16:01.655          -3516.72442322834                    -1510.441999902604                   5761.248034783807                    
01 Jan 2024 12:17:35.562          -2896.580747245504                   -1722.933540499475                   6039.373062053814                    
01 Jan 2024 12:19:09.483          -2245.703185835814                   -1917.233738911809                   6253.484192940949                    
01 Jan 2024 12:20:43.421          -1570.948810898614                   -2091.285689425127                   6401.292196735298                    
01 Jan 2024 12:22:17.380          -879.4166505888601                   -2243.243424701374                   6481.197170133306                    
01 Jan 2024 12:23:51.365          -178.3810496270025                   -2371.487836097054                   6492.299816871836                    
01 Jan 2024 12:25:25.373          524.7205680697645                    -2474.634349302465                   6434.416456371789                    
01 Jan 2024 12:26:59.394          1222.347678714949                    -2551.555879695827                   6308.112484161401                    
01 Jan 2024 12:28:33.401          1906.912026555485                    -2601.407331794464                   6114.742181443634                    
01 Jan 2024 12:30:07.382          2571.060747764173                    -2623.658457757699                   5856.401848943341                    
01 Jan 2024 12:31:41.333          3207.735739985041                    -2618.083236385811                   5535.872449858454                    
01 Jan 2024 12:33:15.253          3810.190202996374                    -2584.751989693354                   5156.590171505279                    
01 Jan 2024 12:34:49.140          4372.032483838797                    -2524.030993656558                   4722.624142334906                    
01 Jan 2024 12:36:22.992          4887.318078215932                    -2436.577924684663                   4238.619724068175                    
01 Jan 2024 12:37:56.808          5350.61018394555                     -2323.332894821711                   3709.744904451349                    
01 Jan 2024 12:39:30.591          5757.030268223666                    -2185.508059023532                   3141.637579842568                    
01 Jan 2024 12:41:04.346          6102.321196037034                    -2024.567229773188                   2540.319731651982                    
01 Jan 2024 12:42:38.076          6382.862005169437                    -1842.217753064597                   1912.167974885299                    
01 Jan 2024 12:44:11.789          6595.72139526406                     -1640.382890595495                   1263.812749375074                    
01 Jan 2024 12:45:45.491          6738.669379078357                    -1421.190394443697                   602.1014069257662                    
01 Jan 2024 12:47:19.185          6810.203988841014                    -1186.959605955194                   -65.94993800509238                   
01 Jan 2024 12:48:52.871          6809.582628781975                    -940.1757829510965                   -733.2413549827719                   
