Starlink_orbit3_1.UTCGregorian   Starlink_orbit3_1.EarthMJ2000Eq.X   Starlink_orbit3_1.EarthMJ2000Eq.Y   Starlink_orbit3_1.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000         6920.999999999995                   0                                   0                                   
01 Jan 2024 12:00:28.000         6906.006589854021                   -59.39076961218733                  451.1172895715235                   
01 Jan 2024 12:01:57.255         6828.395222485407                   -147.1859737318121                  1117.977815975986                   
01 Jan 2024 12:03:30.632         6677.184275369845                   -237.5123767669846                  1804.034775883854                   
01 Jan 2024 12:05:04.463         6454.72163798402                    -325.7669184615548                  2474.304134265103                   
01 Jan 2024 12:06:38.337         6163.791736662624                   -410.6119105264722                  3118.60581714247                    
01 Jan 2024 12:08:12.213         5807.579753647887                   -491.1100027463729                  3729.801873135211                   
01 Jan 2024 12:09:46.094         5389.865343509269                   -566.4130522374006                  4301.433646174537                   
01 Jan 2024 12:11:19.980         4915.081406481107                   -635.7265506753172                  4827.452063778494                   
01 Jan 2024 12:12:53.869         4388.283579346028                   -698.3171124380424                  5302.274962921466                   
01 Jan 2024 12:14:27.759         3815.075025424104                   -753.5241484512758                  5720.876127476843                   
01 Jan 2024 12:16:01.655         3201.494083078865                   -800.7697361318416                  6078.860498103986                   
01 Jan 2024 12:17:35.562         2554.006675968645                   -839.5571297252005                  6372.453161251266                   
01 Jan 2024 12:19:09.483         1879.423195853401                   -869.4773001984559                  6598.549170720667                   
01 Jan 2024 12:20:43.421         1184.848549452506                   -890.2120629628973                  6754.737424148188                   
01 Jan 2024 12:22:17.380         477.5880185009077                   -901.5383083553966                  6839.332759912668                   
01 Jan 2024 12:23:51.365         -234.920882140406                   -903.3295367533732                  6851.387539444065                   
01 Jan 2024 12:25:25.373         -945.1214701779739                  -895.5579089411317                  6790.707203235374                   
01 Jan 2024 12:26:59.394         -1645.400553681751                  -878.2988913288345                  6657.885393051132                   
01 Jan 2024 12:28:33.401         -2328.146768618948                  -851.736801391449                   6454.345869931326                   
01 Jan 2024 12:30:07.382         -2986.03463246123                   -816.1584413185661                  6182.293275344245                   
01 Jan 2024 12:31:41.333         -3612.080780123261                  -771.945216277848                   5844.652834620982                   
01 Jan 2024 12:33:15.253         -4199.658559693625                  -719.5691238805747                  5445.039574675372                   
01 Jan 2024 12:34:49.140         -4742.540893121762                  -659.5897585433123                  4987.735179038215                   
01 Jan 2024 12:36:22.992         -5234.989948471368                  -592.6465679662062                  4477.628620085885                   
01 Jan 2024 12:37:56.808         -5671.815196210838                  -519.451530387103                   3920.160058847505                   
01 Jan 2024 12:39:30.591         -6048.421494773404                  -440.7819491369933                  3321.265656408592                   
01 Jan 2024 12:41:04.346         -6360.867926097284                  -357.4686511808068                  2687.287422482105                   
01 Jan 2024 12:42:38.076         -6605.881182640709                  -270.3919781052074                  2024.942402899979                   
01 Jan 2024 12:44:11.789         -6780.903770062582                  -180.4678775380821                  1341.216533404939                   
01 Jan 2024 12:45:45.491         -6884.103779235458                  -88.64283310361121                  643.3257531487493                   
01 Jan 2024 12:47:19.185         -6914.39918879821                   4.112766199348735                   -61.33481103917043                  
01 Jan 2024 12:48:52.871         -6871.484480594605                  96.81636990605148                   -765.2805407888106                  
01 Jan 2024 12:50:26.554         -6755.82940202491                   188.4924896836626                   -1461.083744998547                  
01 Jan 2024 12:52:00.244         -6568.657599431608                  278.1793971033568                   -2141.424861355357                  
01 Jan 2024 12:53:33.946         -6311.937301219288                  364.9343775059738                   -2799.132753738887                  
01 Jan 2024 12:55:07.662         -5988.386541631804                  447.8392358009425                   -3427.227009863998                  
01 Jan 2024 12:56:41.396         -5601.408018942239                  526.0222453705795                   -4019.084790140458                  
01 Jan 2024 12:58:15.154         -5155.067063913984                  598.6602161993748                   -4568.456859302293                  
01 Jan 2024 12:59:48.943         -4654.047452831684                  664.9874545378473                   -5069.535830808084                  
01 Jan 2024 13:01:22.765         -4103.605896695208                  724.3031687139562                   -5517.012565864974                  
01 Jan 2024 13:02:56.624         -3509.527507541283                  775.9780458069276                   -5906.126238147857                  
01 Jan 2024 13:04:30.518         -2878.084735286111                  819.4604501696813                   -6232.711500900064                  
01 Jan 2024 13:06:04.450         -2215.930824953676                  854.2859915265698                   -6493.270805700407                  
01 Jan 2024 13:07:38.416         -1530.071544959084                  880.0796416041999                   -6684.990505732117                  
01 Jan 2024 13:09:12.413         -827.7825820649696                  896.5614740407591                   -6805.784101215027                  
01 Jan 2024 13:10:46.426         -116.6038307985302                  903.5502248991232                   -6854.319351200934                  
01 Jan 2024 13:12:20.445         595.8494737683802                   900.9696844809017                   -6830.065673116135                  
01 Jan 2024 13:13:54.447         1301.875097991856                   888.8502017108639                   -6733.305618109835                  
01 Jan 2024 13:15:28.425         1993.939380537636                   867.3270773145166                   -6565.120898957287                  
01 Jan 2024 13:17:02.380         2664.749093035845                   836.6331540026309                   -6327.335439146145                  
01 Jan 2024 13:18:36.321         3307.266274322408                   797.0941536422127                   -6022.479660386615                  
01 Jan 2024 13:20:10.243         3914.681438038856                   749.1314237253017                   -5653.811364875121                  
01 Jan 2024 13:21:44.147         4480.580737002712                   693.2535520036787                   -5225.250681363275                  
01 Jan 2024 13:23:18.041         4999.019941117522                   630.0478149844064                   -4741.314347749579                  
01 Jan 2024 13:24:51.928         5464.527699937021                   560.1790162747639                   -4207.10663162208                   
01 Jan 2024 13:26:25.816         5872.192052105274                   484.3792842331213                   -3628.240953744292                  
01 Jan 2024 13:27:59.702         6217.663103150808                   403.4505778478899                   -3010.858644571065                  
01 Jan 2024 13:29:33.580         6497.244491049886                   318.2539628960082                   -2361.546507006656                  
01 Jan 2024 13:31:07.456         6707.976054517307                   229.6874978511624                   -1687.16787016168                   
01 Jan 2024 13:32:41.337         6847.623723199661                   138.6801952449711                   -994.8164403017864                  
01 Jan 2024 13:34:15.232         6914.683391572863                   46.18802811486373                   -291.7855602182272                  
01 Jan 2024 13:35:49.125         6908.412854742506                   -46.79215186520845                  414.3267604214992                   
01 Jan 2024 13:37:23.016         6828.884233821489                   -139.2758575447562                  1116.023121326582                   
01 Jan 2024 13:38:56.912         6676.940368922833                   -230.288193993396                   1805.885781035749                   
01 Jan 2024 13:40:30.802         6454.224306256368                   -318.8550317498014                  2476.510374787365                   
01 Jan 2024 13:42:04.682         6163.14653858475                    -404.0346045031847                  3120.746110739404                   
01 Jan 2024 13:43:38.556         5806.814602217336                   -484.9318951917102                  3731.80487389785                    
01 Jan 2024 13:45:12.435         5388.989290218501                   -560.7010673769379                  4303.279734894241                   
01 Jan 2024 13:46:46.319         4914.107377959217                   -630.5421004184403                  4829.120045812216                   
01 Jan 2024 13:48:20.205         4387.230582986982                   -693.7154508473457                  5303.742725262006                   
01 Jan 2024 13:49:54.097         3813.923871146208                   -749.5579990017363                  5722.152540588655                   
01 Jan 2024 13:51:27.995         3200.2534318857                     -797.4812996679824                  6079.929089172696                   
01 Jan 2024 13:53:01.904         2552.68367352604                    -836.9813306811499                  6373.300046594952                   
01 Jan 2024 13:54:35.825         1878.052950449355                   -867.6401657952472                  6599.153801218092                   
01 Jan 2024 13:56:09.763         1183.442229958563                   -889.1332235964272                  6755.093273493218                   
01 Jan 2024 13:57:43.720         476.169528942968                    -901.2290170299192                  6839.434010760517                   
01 Jan 2024 13:59:17.703         -236.3224618698338                  -903.793221721663                   6851.233919362581                   
01 Jan 2024 14:00:51.711         -946.5145850578963                  -896.7896586594893                  6790.300181874748                   
01 Jan 2024 14:02:25.732         -1646.765311253389                  -880.2854107777323                  6657.228589671384                   
01 Jan 2024 14:03:59.737         -2329.455675568597                  -854.4571251728698                  6453.44979048449                    
01 Jan 2024 14:05:33.715         -2987.270852630841                  -819.5837049962263                  6181.170527974991                   
01 Jan 2024 14:07:07.663         -3613.229663558231                  -776.0391489007412                  5843.318709375057                   
01 Jan 2024 14:08:41.580         -4200.704901938348                  -724.2886825082902                  5443.513590221191                   
01 Jan 2024 14:10:15.463         -4743.477938752123                  -664.8846920666754                  4986.034067446238                   
01 Jan 2024 14:11:49.311         -5235.812899093763                  -598.4602485143698                  4475.768423488539                   
01 Jan 2024 14:13:23.124         -5672.511911255307                  -525.7230945451279                  3918.167776452073                   
01 Jan 2024 14:14:56.903         -6048.986913670398                  -447.4450097196392                  3319.16419951977                    
01 Jan 2024 14:16:30.654         -6361.297164868496                  -364.4530939904393                  2685.103781373032                   
01 Jan 2024 14:18:04.380         -6606.175881585557                  -277.6226569474021                  2022.691985442146                   
01 Jan 2024 14:19:38.090         -6781.061506867712                  -187.8686654640557                  1338.927975108295                   
01 Jan 2024 14:21:11.791         -6884.127020373799                  -96.13294854993596                  641.0067081245769                   
01 Jan 2024 14:22:45.486         -6914.286609439952                  -3.38544337925816                   -63.67209149733316                  
01 Jan 2024 14:24:19.174         -6871.232076172569                  89.39181772253339                   -767.6264324099096                  
01 Jan 2024 14:25:52.861         -6755.431219834988                  181.2217576021916                   -1463.421975088329                  
01 Jan 2024 14:27:26.553         -6568.112594690698                  271.1384670346633                   -2143.719484524882                  
01 Jan 2024 14:29:00.256         -6311.250307881268                  358.1965256778738                   -2801.345883255784                  
01 Jan 2024 14:30:33.972         -5987.56248421596                   441.4758813891489                   -3429.331755964432                  
01 Jan 2024 14:32:07.705         -5600.458096941377                  520.1001420266981                   -4021.049989140819                  
01 Jan 2024 14:33:41.463         -5154.001217624954                  593.2423953245249                   -4570.259897352366                  
01 Jan 2024 14:35:15.250         -4652.8766792093                    660.1317339384493                   -5071.15668595603                   
01 Jan 2024 14:36:49.071         -4102.342140670691                  720.0614847714598                   -5518.433622047044                  
01 Jan 2024 14:38:22.930         -3508.182753530295                  772.3959276206725                   -5907.332719277176                  
01 Jan 2024 14:39:56.827         -2876.653225154892                  816.5775286263702                   -6233.699099898844                  
01 Jan 2024 14:41:30.760         -2214.423463037858                  852.1328708850351                   -6494.025459469703                  
01 Jan 2024 14:43:04.730         -1528.499164465718                  878.6791202752868                   -6685.50017567813                   
01 Jan 2024 14:44:38.729         -826.1684987210407                  895.9280124799136                   -6806.03691984228                   
01 Jan 2024 14:46:12.742         -114.9796805354027                  903.6903480881684                   -6854.308556009387                  
01 Jan 2024 14:47:46.762         597.4806010280545                   901.8820028116343                   -6829.789511419326                  
01 Jan 2024 14:49:20.764         1303.482677111415                   890.5250785917121                   -6732.766091732732                  
01 Jan 2024 14:50:54.744         1995.520760610503                   869.7463149439076                   -6564.318804729742                  
01 Jan 2024 14:52:28.703         2666.295728602426                   839.7704374405444                   -6326.27196659835                   
01 Jan 2024 14:54:02.646         3308.756605922325                   800.916149262074                    -6021.162496046216                  
