Starlink_55.UTCGregorian   Starlink_55.EarthMJ2000Eq.X   Starlink_55.EarthMJ2000Eq.Y   Starlink_55.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   3190.699032610603             4448.73304664054              4234.200628575149             
01 Jan 2024 12:00:28.000   3007.787288522909             4787.678543622917             3991.443631927708             
01 Jan 2024 12:01:57.255   2711.884483740027             5253.175271632915             3598.642812156979             
01 Jan 2024 12:03:30.632   2374.597776031258             5686.315861548988             3150.817108257368             
01 Jan 2024 12:05:04.463   2010.627575659583             6061.559597384324             2667.491278598086             
01 Jan 2024 12:06:38.337   1625.201823974079             6372.800765049356             2155.621039023002             
01 Jan 2024 12:08:12.213   1222.552125777146             6616.534117467217             1620.841045760187             
01 Jan 2024 12:09:46.094   806.9260968143482             6790.156928396016             1068.80836950718              
01 Jan 2024 12:11:19.980   382.7203480263344             6891.802296673271             505.378737809395              
01 Jan 2024 12:12:53.869   -45.55599083079156            6920.368009321279             -63.44225954618061            
01 Jan 2024 12:14:27.759   -473.3514932627664            6875.540916102302             -631.5928032182941            
01 Jan 2024 12:16:01.655   -896.1550876505099            6757.786042209279             -1193.0649811253              
01 Jan 2024 12:17:35.562   -1309.497253719403            6568.335391081798             -1741.906736033135            
01 Jan 2024 12:19:09.483   -1709.010120380419            6309.174044438153             -2272.302034928857            
01 Jan 2024 12:20:43.421   -2090.462238450517            5983.026217805623             -2778.617396085436            
01 Jan 2024 12:22:17.380   -2449.81681296872             5593.317939289973             -3255.479540875341            
01 Jan 2024 12:23:51.365   -2783.269566879937            5144.139406616222             -3697.82596975537             
01 Jan 2024 12:25:25.373   -3087.262183131983            4640.244910573922             -4100.923130250565            
01 Jan 2024 12:26:59.394   -3358.52555280361             4087.035312836782             -4460.424149218487            
01 Jan 2024 12:28:33.401   -3594.12286008413             3490.548246056929             -4772.426351924161            
01 Jan 2024 12:30:07.382   -3791.560395514199            2857.232829085119             -5033.618367157374            
01 Jan 2024 12:31:41.333   -3948.788213835081            2193.863112936238             -5241.281029590535            
01 Jan 2024 12:33:15.253   -4064.192511666806            1507.502089339441             -5393.277327734186            
01 Jan 2024 12:34:49.140   -4136.603616834573            805.4546105144581             -5488.063045517715            
01 Jan 2024 12:36:22.992   -4165.311291546054            95.16361211616321             -5524.706970981366            
01 Jan 2024 12:37:56.808   -4150.066817524663            -615.8693904910901            -5502.893541441667            
01 Jan 2024 12:39:30.591   -4091.081164255852            -1320.15538180465             -5422.920261116288            
01 Jan 2024 12:41:04.346   -3989.015075888829            -2010.321719098358            -5285.684265122978            
01 Jan 2024 12:42:38.076   -3844.971956412489            -2679.14020043655             -5092.672736482948            
01 Jan 2024 12:44:11.789   -3660.478360280881            -3319.635227001931            -4845.936635164577            
01 Jan 2024 12:45:45.491   -3437.473714896015            -3925.115307146074            -4548.076841763808            
01 Jan 2024 12:47:19.185   -3178.302902406287            -4489.223417771247            -4202.234031748882            
01 Jan 2024 12:48:52.871   -2885.695555298625            -5006.019569575587            -3812.060780344055            
01 Jan 2024 12:50:26.554   -2562.711110263524            -5470.090407635709            -3381.648056178407            
01 Jan 2024 12:52:00.244   -2212.711838412959            -5876.573560900332            -2915.489084245668            
01 Jan 2024 12:53:33.946   -1839.345769254764            -6221.182558766212            -2418.456337035501            
01 Jan 2024 12:55:07.662   -1446.535457752977            -6500.243852210207            -1895.786231858907            
01 Jan 2024 12:56:41.396   -1038.385683279812            -6710.786375058924            -1352.955946883967            
01 Jan 2024 12:58:15.154   -619.1689625420971            -6850.54295845828             -795.6638564776806            
01 Jan 2024 12:59:48.943   -193.2799473232301            -6917.978589719927            -229.7685389769838            
01 Jan 2024 13:01:22.765   234.8069318011228             -6912.308931203674            338.767883781042              
01 Jan 2024 13:02:56.624   660.5776506396564             -6833.514455502635            903.9335174905045             
01 Jan 2024 13:04:30.518   1079.516718420513             -6682.35409388119             1459.717740355666             
01 Jan 2024 13:06:04.450   1487.185931146063             -6460.355679412454            2000.216115194016             
01 Jan 2024 13:07:38.416   1879.245492620693             -6169.811912558498            2519.658776240097             
01 Jan 2024 13:09:12.413   2251.510977477641             -5813.761416984337            3012.486349781057             
01 Jan 2024 13:10:46.426   2599.968350117182             -5396.005349033157            3473.370320625973             
01 Jan 2024 13:12:20.445   2920.881452983769             -4921.021374618905            3897.355735724715             
01 Jan 2024 13:13:54.447   3210.792169467947             -4393.977330163561            4279.861793905068             
01 Jan 2024 13:15:28.425   3466.634016486407             -3820.553510841152            4616.832145371794             
01 Jan 2024 13:17:02.380   3685.743279839695             -3206.849142207449            4904.749426493401             
01 Jan 2024 13:18:36.321   3865.851262061878             -2559.342065666926            5140.624928567434             
01 Jan 2024 13:20:10.243   4005.078508151025             -1884.919483059034            5321.991250509794             
01 Jan 2024 13:21:44.147   4101.985299838982             -1190.718816985781            5446.968681738525             
01 Jan 2024 13:23:18.041   4155.578460824546             -484.0288086434943            5514.273795561088             
01 Jan 2024 13:24:51.928   4165.30721184075              227.7190936930824             5523.213952916789             
01 Jan 2024 13:26:25.816   4131.071060070522             937.065186073791              5473.697184618397             
01 Jan 2024 13:27:59.702   4053.22668199498              1636.506067810419             5366.241434159443             
01 Jan 2024 13:29:33.580   3932.597492536575             2318.613644773141             5201.986585784675             
01 Jan 2024 13:31:07.456   3770.446522160371             2976.215136070976             4982.657320814981             
01 Jan 2024 13:32:41.337   3568.454373413004             3602.418565508003             4710.533570017667             
01 Jan 2024 13:34:15.232   3328.71028508466              4190.635576429573             4388.438385050859             
01 Jan 2024 13:35:49.125   3053.769129790799             4734.517451174213             4019.813930528325             
01 Jan 2024 13:37:23.016   2746.521827378696             5228.301067171879             3608.547037144379             
01 Jan 2024 13:38:56.912   2410.185697284919             5666.764110288572             3158.956424447672             
01 Jan 2024 13:40:30.802   2048.346247903727             6045.192931764464             2675.848188328072             
01 Jan 2024 13:42:04.682   1664.851827859089             6359.549760888731             2164.374524088137             
01 Jan 2024 13:43:38.556   1263.740859307537             6606.515259916608             1629.936484251612             
01 Jan 2024 13:45:12.435   849.2157384358649             6783.478512431262             1078.149062274998             
01 Jan 2024 13:46:46.319   425.6637188579454             6888.536212179119             514.8686155266024             
01 Jan 2024 13:48:20.205   -2.40971357511663             6920.550627285984             -53.89636546470727            
01 Jan 2024 13:49:54.097   -430.4845878101783            6879.169139679989             -622.1235444155287            
01 Jan 2024 13:51:27.995   -854.023824141727             6764.816041271023             -1183.773559206241            
01 Jan 2024 13:53:01.904   -1268.551370995964            6578.685850300812             -1732.894109162358            
01 Jan 2024 13:54:35.825   -1669.670677673624            6322.738680066423             -2263.644815034937            
01 Jan 2024 13:56:09.763   -2053.148992959938            5999.657845793845             -2770.40920355384             
