Starlink_49.UTCGregorian   Starlink_49.EarthMJ2000Eq.X   Starlink_49.EarthMJ2000Eq.Y   Starlink_49.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   4987.592941391487             2257.366316740748             4234.20062857515              
01 Jan 2024 12:00:28.000   4998.659543476425             2642.35777980354              3991.443921110632             
01 Jan 2024 12:01:57.255   4975.14887356101              3193.442261970972             3598.644499217042             
01 Jan 2024 12:03:30.632   4899.620744378808             3737.198799775041             3150.82125343419              
01 Jan 2024 12:05:04.463   4772.035484840713             4244.158428822157             2667.49862132946              
01 Jan 2024 12:06:38.337   4593.867518536819             4706.419479053591             2155.632036118368             
01 Jan 2024 12:08:12.213   4367.028686129176             5118.830409855319             1620.855939185988             
01 Jan 2024 12:09:46.094   4093.896023500219             5477.01321595694              1068.827259697082             
01 Jan 2024 12:11:19.980   3777.34359850708              5777.152620651729             505.4016451753654             
01 Jan 2024 12:12:53.869   3420.725351745833             6016.039351562511             -63.41535858737416            
01 Jan 2024 12:14:27.759   3027.826452460107             6191.126386750947             -631.5619720684298            
01 Jan 2024 12:16:01.655   2602.786249161313             6300.56085931646              -1193.030348339385            
01 Jan 2024 12:17:35.562   2150.091605998532             6343.174946908995             -1741.868541511879            
01 Jan 2024 12:19:09.483   1674.517881854791             6318.503861557297             -2272.260683280228            
01 Jan 2024 12:20:43.421   1181.091828698428             6226.791134697603             -2778.573504507522            
01 Jan 2024 12:22:17.380   675.0224949373005             6068.985392537555             -3255.433972322799            
01 Jan 2024 12:23:51.365   161.6496160537907             5846.726677674484             -3697.779848487335            
01 Jan 2024 12:25:25.373   -353.5680577152682            5562.353103004731             -4100.877842680084            
01 Jan 2024 12:26:59.394   -865.0989711596796            5218.907309074116             -4460.381336862769            
01 Jan 2024 12:28:33.401   -1367.380977188573            4820.149529346178             -4772.387904519707            
01 Jan 2024 12:30:07.382   -1855.02995612954             4370.417904930031             -5033.586423877772            
01 Jan 2024 12:31:41.333   -2322.883677089788            3874.553850702345             -5241.257990121589            
01 Jan 2024 12:33:15.253   -2766.013208776672            3337.867055572083             -5393.265867129151            
01 Jan 2024 12:34:49.140   -3179.753390498994            2766.098674744703             -5488.066121007918            
01 Jan 2024 12:36:22.992   -3559.767975200798            2165.339074489609             -5524.727806983136            
01 Jan 2024 12:37:56.808   -3902.091173136742            1541.959992658601             -5502.935578794863            
01 Jan 2024 12:39:30.591   -4203.161574771992            902.5520498483402             -5422.987061477744            
01 Jan 2024 12:41:04.346   -4459.865458744719            253.8298419730301             -5285.779371234315            
01 Jan 2024 12:42:38.076   -4669.544612809634            -397.3958959522366            -5092.799494791442            
01 Jan 2024 12:44:11.789   -4830.033471513996            -1044.32166293027             -4846.098001786022            
01 Jan 2024 12:45:45.491   -4939.665929941887            -1680.183547315773            -4548.275192198153            
01 Jan 2024 12:47:19.185   -4997.294081337384            -2298.30447853724             -4202.47099908134             
01 Jan 2024 12:48:52.871   -5002.311574606466            -2892.176019871643            -3812.337144491988            
01 Jan 2024 12:50:26.554   -4954.660860173033            -3455.580718054259            -3381.963699440969            
01 Jan 2024 12:52:00.244   -4854.822052289837            -3982.62666377865             -2915.843008034694            
01 Jan 2024 12:53:33.946   -4703.810649271077            -4467.777624423032            -2418.846727409101            
01 Jan 2024 12:55:07.662   -4503.186361901639            -4905.890760430717            -1896.210553475069            
01 Jan 2024 12:56:41.396   -4255.017996502332            -5292.340396965686            -1353.411047131677            
01 Jan 2024 12:58:15.154   -3961.871625952714            -5623.026545219335            -796.1460475919266            
01 Jan 2024 12:59:48.943   -3626.785215502564            -5894.422216442088            -230.2736445697311            
01 Jan 2024 13:01:22.765   -3253.241169903655            -6103.610652036803            338.2445234468701             
01 Jan 2024 13:02:56.624   -2845.138558063795            -6248.317640752223            903.3970735827801             
01 Jan 2024 13:04:30.518   -2406.766877940411            -6326.942356524807            1459.173936801651             
01 Jan 2024 13:06:04.450   -1942.733050984732            -6338.588401014723            1999.671255182082             
01 Jan 2024 13:07:38.416   -1457.941109634736            -6283.070801023969            2519.119726708166             
01 Jan 2024 13:09:12.413   -957.5334208980798            -6160.92803359141             3011.960459590347             
01 Jan 2024 13:10:46.426   -446.8860389071978            -5973.44389030922             3472.865258908986             
01 Jan 2024 13:12:20.445   68.52731682833571             -5722.626752275019            3896.879258165712             
01 Jan 2024 13:13:54.447   583.1284887858432             -5411.221551948393            4279.421452789281             
01 Jan 2024 13:15:28.425   1091.42203776545              -5042.612778602324            4616.434988549162             
01 Jan 2024 13:17:02.380   1588.051603051148             -4620.749159568882            4904.401722372193             
01 Jan 2024 13:18:36.321   2067.813329095084             -4150.104976287511            5140.33195030443              
01 Jan 2024 13:20:10.243   2525.635505931112             -3635.703886603736            5321.757140854107             
01 Jan 2024 13:21:44.147   2956.70192332229              -3083.006420309991            5446.796428939721             
01 Jan 2024 13:23:18.041   3356.507294394029             -2497.827742460841            5514.165313171493             
