Starlink_orbit2_10.UTCGregorian   Starlink_orbit2_10.EarthMJ2000Eq.X   Starlink_orbit2_10.EarthMJ2000Eq.Y   Starlink_orbit2_10.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          809.6032045867827                    6503.612628459266                    -2224.366523320285                   
01 Jan 2024 12:00:28.000          661.612601827096                     6645.15451603528                     -1817.752846085809                   
01 Jan 2024 12:01:57.255          436.3587901922364                    6802.306738203093                    -1198.814149641706                   
01 Jan 2024 12:03:30.632          196.2625955127926                    6896.930440699619                    -539.0591441090264                   
01 Jan 2024 12:05:04.463          -47.0678907022544                    6919.137204916076                    129.5979283439854                    
01 Jan 2024 12:06:38.337          -290.0114177721234                   6868.006599929791                    797.1865863866329                    
01 Jan 2024 12:08:12.213          -529.883454668287                    6744.047445780954                    1456.310298339012                    
01 Jan 2024 12:09:46.094          -764.1478693595077                   6548.566628547062                    2099.980794832009                    
01 Jan 2024 12:11:19.980          -990.323069810056                    6283.632881924696                    2721.360564693629                    
01 Jan 2024 12:12:53.869          -1206.004747343185                   5952.068942684879                    3313.825764936453                    
01 Jan 2024 12:14:27.759          -1408.904215605548                   5557.411952134433                    3871.07196042275                     
01 Jan 2024 12:16:01.655          -1596.886630617378                   5103.833448516113                    4387.219472479824                    
01 Jan 2024 12:17:35.562          -1767.968919820034                   4596.127481369181                    4856.808029355871                    
01 Jan 2024 12:19:09.483          -1920.346168665623                   4039.648123754021                    5274.869550528842                    
01 Jan 2024 12:20:43.421          -2052.405543919729                   3440.268786686336                    5636.966669099321                    
01 Jan 2024 12:22:17.380          -2162.747863679283                   2804.302539740936                    5939.252180453034                    
01 Jan 2024 12:23:51.365          -2250.199255278023                   2138.439729089261                    6178.501222496603                    
01 Jan 2024 12:25:25.373          -2313.817430510016                   1449.73886492859                     6352.128714492968                    
01 Jan 2024 12:26:59.394          -2352.909918953694                   745.577890438938                     6458.239576294522                    
01 Jan 2024 12:28:33.401          -2367.053830831415                   33.61229557416986                    6495.68312917658                     
01 Jan 2024 12:30:07.382          -2356.112459352888                   -678.5097528282081                   6464.09824720652                     
01 Jan 2024 12:31:41.333          -2320.221571884595                   -1383.221160149249                   6363.875483794635                    
01 Jan 2024 12:33:15.253          -2259.780422995816                   -2073.059677443907                   6196.13224438963                     
01 Jan 2024 12:34:49.140          -2175.44865913971                    -2740.715016305644                   5962.704077199546                    
01 Jan 2024 12:36:22.992          -2068.137151912854                   -3379.131926321988                   5666.119098922873                    
01 Jan 2024 12:37:56.808          -1938.996391030728                   -3981.582079317178                   5309.56573314039                     
01 Jan 2024 12:39:30.591          -1789.404232797919                   -4541.726112170039                   4896.858662796746                    
01 Jan 2024 12:41:04.346          -1620.943829410282                   -5053.697855471791                   4432.377695943069                    
01 Jan 2024 12:42:38.076          -1435.395637587476                   -5512.125653886867                   3921.045473578098                    
01 Jan 2024 12:44:11.789          -1234.709311460573                   -5912.21274679219                    3368.249699234137                    
01 Jan 2024 12:45:45.491          -1020.992970702773                   -6249.758885277872                   2779.813272386072                    
01 Jan 2024 12:47:19.185          -796.500380323197                    -6521.200286900454                   2161.958612673054                    
01 Jan 2024 12:48:52.871          -563.6058257301182                   -6723.665766729447                   1521.238091045281                    
01 Jan 2024 12:50:26.554          -324.757289130442                    -6855.026841231178                   864.4048244536951                    
01 Jan 2024 12:52:00.244          -82.45794882172285                   -6913.896562936441                   198.3614735839835                    
01 Jan 2024 12:53:33.946          160.7475305184059                    -6899.636235297249                   -469.8778231088335                   
01 Jan 2024 12:55:07.662          402.2858149330851                    -6812.376645959419                   -1133.223130658437                   
01 Jan 2024 12:56:41.396          639.616536330569                     -6653.016171421068                   -1784.678461869279                   
01 Jan 2024 12:58:15.154          870.2402057615146                    -6423.207174057453                   -2417.363851543095                   
01 Jan 2024 12:59:48.943          1091.725798561684                    -6125.339271369792                   -3024.59146988217                    
01 Jan 2024 13:01:22.765          1301.734777084905                    -5762.516827532357                   -3599.931916315773                   
01 Jan 2024 13:02:56.624          1498.043010227541                    -5338.534652219438                   -4137.274719269009                   
01 Jan 2024 13:04:30.518          1678.561348487399                    -4857.855405025703                   -4630.885143692033                   
01 Jan 2024 13:06:04.450          1841.372046085314                    -4325.533610626037                   -5075.504258349545                   
01 Jan 2024 13:07:38.416          1984.737610975588                    -3747.193366918775                   -5466.373478900182                   
01 Jan 2024 13:09:12.413          2107.12472532901                     -3128.964025602094                   -5799.300283438309                   
01 Jan 2024 13:10:46.426          2207.213640806957                    -2477.482382128561                   -6070.684348902077                   
01 Jan 2024 13:12:20.445          2283.935669467603                    -1799.729777588796                   -6277.619942765483                   
01 Jan 2024 13:13:54.447          2336.475076899404                    -1103.045443351414                   -6417.901416651678                   
01 Jan 2024 13:15:28.425          2364.294317638957                    -394.8804078272823                   -6490.091281321249                   
01 Jan 2024 13:17:02.380          2367.123491028727                    317.2902355874521                    -6493.490750376999                   
01 Jan 2024 13:18:36.321          2344.94986306408                     1025.993531049319                    -6428.110787715256                   
01 Jan 2024 13:20:10.243          2298.020757399635                    1723.725599721168                    -6294.68025819013                    
01 Jan 2024 13:21:44.147          2226.841824829915                    2403.129795685749                    -6094.64001212328                    
01 Jan 2024 13:23:18.041          2132.164218678286                    3057.087044422663                    -5830.106937996255                   
01 Jan 2024 13:24:51.928          2014.981881737803                    3678.719886106269                    -5503.866328127336                   
01 Jan 2024 13:26:25.816          1876.516593261731                    4261.498493294298                    -5119.329899334621                   
01 Jan 2024 13:27:59.702          1718.224675855415                    4799.23450324158                     -4680.554058841649                   
01 Jan 2024 13:29:33.580          1541.781818943957                    5286.193477421757                    -4192.197188373954                   
01 Jan 2024 13:31:07.456          1349.039119371764                    5717.229533423535                    -3659.397593953799                   
01 Jan 2024 13:32:41.337          1142.007862970716                    6087.791101933982                    -3087.731310775662                   
01 Jan 2024 13:34:15.232          922.8509920069558                    6393.935199487189                    -2483.18822253651                    
01 Jan 2024 13:35:49.125          693.9217745397139                    6632.321793052491                    -1852.278040248815                   
01 Jan 2024 13:37:23.016          457.6399349110505                    6800.404613840675                    -1201.688101115897                   
01 Jan 2024 13:38:56.912          216.4938520811068                    6896.384923047302                    -538.2893576851083                   
01 Jan 2024 13:40:30.802          -26.93405538318678                   6919.218562521761                    130.7943153194205                    
01 Jan 2024 13:42:04.682          -270.0486827039552                   6868.670735896271                    798.410514226445                     
