Starlink_59.UTCGregorian   Starlink_59.EarthMJ2000Eq.X   Starlink_59.EarthMJ2000Eq.Y   Starlink_59.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   -2206.038289153073            -4485.51945455615             -4786.831027891923            
01 Jan 2024 12:00:28.000   -1937.841117093815            -4799.29265822759             -4594.771429330955            
01 Jan 2024 12:01:57.255   -1523.744397035464            -5227.312213839482            -4272.513233222779            
01 Jan 2024 12:03:30.632   -1074.999688597159            -5621.55710470632             -3891.594553826435            
01 Jan 2024 12:05:04.463   -612.7521523159296            -5958.447734802604            -3467.696984224428            
01 Jan 2024 12:06:38.337   -143.8081217824499            -6232.460565072221            -3006.818215469374            
01 Jan 2024 12:08:12.213   326.6670167955325             -6440.504048061506            -2514.014858847237            
01 Jan 2024 12:09:46.094   793.7066026457783             -6580.35298057786             -1994.49041834401             
01 Jan 2024 12:11:19.980   1252.366435865907             -6650.497099710647            -1453.746189137162            
01 Jan 2024 12:12:53.869   1697.768786332385             -6650.16672683316             -897.5376556964231            
01 Jan 2024 12:14:27.759   2125.179995353902             -6579.352045360619            -331.7860408041688            
01 Jan 2024 12:16:01.655   2530.092517571176             -6438.787779862907            237.531410509                 
01 Jan 2024 12:17:35.562   2908.223590929699             -6229.942886175436            804.3847838465197             
01 Jan 2024 12:19:09.483   3255.573685676923             -5955.00379003639             1362.772406407624             
01 Jan 2024 12:20:43.421   3568.459083551464             -5616.859133475858            1906.768775012044             
01 Jan 2024 12:22:17.380   3843.562947278503             -5219.060395516085            2430.606507512245             
01 Jan 2024 12:23:51.365   4077.965449876981             -4765.783348372837            2928.731757320042             
01 Jan 2024 12:25:25.373   4269.157800511037             -4261.827009489953            3395.822518686801             
01 Jan 2024 12:26:59.394   4415.082542670795             -3712.593716035838            3826.84829989961              
01 Jan 2024 12:28:33.401   4514.175396368149             -3124.076477945902            4217.128432549761             
01 Jan 2024 12:30:07.382   4565.424946409485             -2502.634745678462            4562.508468733253             
01 Jan 2024 12:31:41.333   4568.35244942707              -1854.910599554339            4859.373135943308             
01 Jan 2024 12:33:15.253   4522.995077571403             -1187.794101347839            5104.64128885311              
01 Jan 2024 12:34:49.140   4429.902393372895             -508.3770801034527            5295.782602847274             
01 Jan 2024 12:36:22.992   4290.126734161004             176.1478815504121             5430.85142610689              
01 Jan 2024 12:37:56.808   4105.205825837783             858.5640668097983             5508.499838029073             
01 Jan 2024 12:39:30.591   3877.143423253636             1531.698656092903             5527.984317256663             
01 Jan 2024 12:41:04.346   3608.373952313448             2188.521514979241             5489.16628916231              
01 Jan 2024 12:42:38.076   3301.748190253451             2822.171076451118             5392.505947965898             
01 Jan 2024 12:44:11.789   2960.487350185261             3426.056224746691             5239.050934004546             
01 Jan 2024 12:45:45.491   2588.165044223394             3993.884956482716             5030.426700202009             
01 Jan 2024 12:47:19.185   2188.687868277679             4519.711273251317             4768.833375976211             
01 Jan 2024 12:48:52.871   1766.254908160638             4998.012187509797             4457.029865614645             
01 Jan 2024 12:50:26.554   1325.275931832526             5423.788655100281             4098.277077804026             
01 Jan 2024 12:52:00.244   870.3386180499451             5792.58651208451              3696.306248666725             
01 Jan 2024 12:53:33.946   406.1858466335916             6100.518790977392             3255.300444323337             
01 Jan 2024 12:55:07.662   -62.30388330377443            6344.30028357753              2779.885481765534             
01 Jan 2024 12:56:41.396   -530.2315481202819            6521.327846890915             2275.022104339324             
01 Jan 2024 12:58:15.154   -992.6921649253792            6629.681137598485             1745.987831427972             
01 Jan 2024 12:59:48.943   -1444.827721232594            6668.14746890479              1198.321736970885             
01 Jan 2024 13:01:22.765   -1881.874627445272            6636.237729139643             637.7720177997778             
01 Jan 2024 13:02:56.624   -2299.208082629659            6534.19838030204              70.24563237670267             
01 Jan 2024 13:04:30.518   -2692.384396647002            6363.023204344123             -498.2396387272528            
01 Jan 2024 13:06:04.450   -3057.219581335472            6124.440248295125             -1061.659649285098            
01 Jan 2024 13:07:38.416   -3389.810373673754            5820.907572574908             -1614.012440918996            
01 Jan 2024 13:09:12.413   -3686.588532282373            5455.59232279528              -2149.39589565885             
01 Jan 2024 13:10:46.426   -3944.340673901669            5032.386398150226             -2662.025849723216            
01 Jan 2024 13:12:20.445   -4160.298475186763            4555.817517961436             -3146.389238949238            
01 Jan 2024 13:13:54.447   -4332.142575308146            4031.062531577027             -3597.243349534226            
01 Jan 2024 13:15:28.425   -4458.077158997187            3463.769466012941             -4009.789440765365            
01 Jan 2024 13:17:02.380   -4536.819465165734            2859.966629188726             -4379.700786182977            
01 Jan 2024 13:18:36.321   -4567.582451638765            2226.023909630702             -4703.118641914252            
01 Jan 2024 13:20:10.243   -4550.076226073437            1568.682223990894             -4976.641029475439            
01 Jan 2024 13:21:44.147   -4484.52190849625             894.8968069835626             -5197.410713780012            
01 Jan 2024 13:23:18.041   -4371.634930596553            211.7411326433915             -5363.137645576438            
01 Jan 2024 13:24:51.928   -4212.618468072047            -473.601571471144             -5472.0946821724              
01 Jan 2024 13:26:25.816   -4009.144011303139            -1153.949272960236            -5523.143223675189            
01 Jan 2024 13:27:59.702   -3763.361712033397            -1822.106930425668            -5515.739842105331            
01 Jan 2024 13:29:33.580   -3477.88156030138             -2470.981651829735            -5449.964501095291            
01 Jan 2024 13:31:07.456   -3155.702531630379            -3093.754151092297            -5326.50890054443             
01 Jan 2024 13:32:41.337   -2800.183682546239            -3683.901718565256            -5146.650565645793            
01 Jan 2024 13:34:15.232   -2415.029386023077            -4235.219289456327            -4912.243753514201            
01 Jan 2024 13:35:49.125   -2004.362785015761            -4741.760912094128            -4625.784991830386            
01 Jan 2024 13:37:23.016   -1572.510963754039            -5198.164186437413            -4290.289790443129            
01 Jan 2024 13:38:56.912   -1124.005817318812            -5599.60607711986             -3909.273698788889            
01 Jan 2024 13:40:30.802   -663.6346855260069            -5941.774027467729            -3486.802493366484            
01 Jan 2024 13:42:04.682   -196.2930666651955            -6221.020022006974            -3027.376794737499            
01 Jan 2024 13:43:38.556   273.0996642080964             -6434.396843594713            -2535.842615978342            
01 Jan 2024 13:45:12.435   739.6242604245386             -6579.646741697945            -2017.355965434276            
01 Jan 2024 13:46:46.319   1198.339699810955             -6655.201944584031            -1477.410180642682            
01 Jan 2024 13:48:20.205   1644.364904076725             -6660.23659990376             -921.7566623082257            
