Starlink_56.UTCGregorian   Starlink_56.EarthMJ2000Eq.X   Starlink_56.EarthMJ2000Eq.Y   Starlink_56.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   3692.76971543451              2699.23891830838              5194.015988679586             
01 Jan 2024 12:00:28.000   3554.234682910412             3111.195688443649             5058.489485276345             
01 Jan 2024 12:01:57.255   3319.959753522512             3698.645786312446             4816.567358612787             
01 Jan 2024 12:03:30.632   3040.963197894909             4275.326202116687             4514.136714710662             
01 Jan 2024 12:05:04.463   2728.585665036815             4809.762710253193             4162.562726283668             
01 Jan 2024 12:06:38.337   2387.222232035645             5293.607742881213             3766.705433618367             
01 Jan 2024 12:08:12.213   2020.604208084201             5721.473983707324             3330.891618941552             
01 Jan 2024 12:09:46.094   1632.588276785216             6088.823497794765             2859.714098514794             
01 Jan 2024 12:11:19.980   1227.267632829596             6391.743960707577             2358.152630715724             
01 Jan 2024 12:12:53.869   808.9402407704715             6626.993938186791             1831.536853673655             
01 Jan 2024 12:14:27.759   382.0432428054558             6792.06061236281              1285.465816133078             
01 Jan 2024 12:16:01.655   -48.92933906747712            6885.190223314901             725.7022156228431             
01 Jan 2024 12:17:35.562   -479.4288725457662            6905.378854985681             158.1679904367463             
01 Jan 2024 12:19:09.483   -904.9129233568403            6852.389361321181             -411.1345728091784            
01 Jan 2024 12:20:43.421   -1320.881316193775            6726.75594663349              -976.1704045495783            
01 Jan 2024 12:22:17.380   -1722.938362797082            6529.77774240702              -1530.955123421386            
01 Jan 2024 12:23:51.365   -2106.835207274397            6263.501964662035             -2069.613381108016            
01 Jan 2024 12:25:25.373   -2468.483561956738            5930.730728038104             -2586.396624913565            
01 Jan 2024 12:26:59.394   -2804.000965878558            5535.025360964584             -3075.742882527664            
01 Jan 2024 12:28:33.401   -3109.75486218842             5080.717638964094             -3532.334202742779            
01 Jan 2024 12:30:07.382   -3382.499873782622            4572.748105176861             -3951.297186189371            
01 Jan 2024 12:31:41.333   -3619.389266487668            4016.582880246904             -4328.227931391551            
01 Jan 2024 12:33:15.253   -3817.971776145579            3418.174504037091             -4659.19254542219             
01 Jan 2024 12:34:49.140   -3976.204924960678            2783.919756097779             -4940.749803438328            
01 Jan 2024 12:36:22.992   -4092.48231267972             2120.567070029868             -5169.99800513914             
01 Jan 2024 12:37:56.808   -4165.644687060037            1435.140907880654             -5344.598378248581            
01 Jan 2024 12:39:30.591   -4194.985968808766            734.8726134118084             -5462.791023666913            
01 Jan 2024 12:41:04.346   -4180.255326153415            27.09649514188128             -5523.409524902895            
01 Jan 2024 12:42:38.076   -4121.652615675184            -680.7799749592198            -5525.878335123507            
01 Jan 2024 12:44:11.789   -4019.82167448122             -1381.387901963327            -5470.216559868498            
01 Jan 2024 12:45:45.491   -3875.843360934474            -2067.430696615114            -5357.032539802015            
01 Jan 2024 12:47:19.185   -3691.233984675626            -2731.734040835142            -5187.52738451425             
01 Jan 2024 12:48:52.871   -3467.934974224399            -3367.332797629103            -4963.491040815775            
01 Jan 2024 12:50:26.554   -3208.272594680084            -3967.600337770913            -4687.263430814148            
01 Jan 2024 12:52:00.244   -2914.934893766879            -4526.283023184298            -4361.70766337734             
01 Jan 2024 12:53:33.946   -2590.958721581218            -5037.530593622185            -3990.196107637816            
01 Jan 2024 12:55:07.662   -2239.724236863508            -5495.935535104253            -3576.607372925203            
01 Jan 2024 12:56:41.396   -1864.876481075569            -5896.662669032358            -3125.236816625993            
01 Jan 2024 12:58:15.154   -1470.312536462696            -6235.457156330339            -2640.780192447483            
01 Jan 2024 12:59:48.943   -1060.141457650012            -6508.693858869219            -2128.285874521853            
01 Jan 2024 13:01:22.765   -638.6461019479615            -6713.416363821656            -1593.108410091681            
01 Jan 2024 13:02:56.624   -210.246392018917             -6847.371251104171            -1040.863413063148            
01 Jan 2024 13:04:30.518   220.5356766093079             -6909.041292280633            -477.3846260651565            
01 Jan 2024 13:06:04.450   649.1541438400227             -6897.676787759001            91.37633347614049             
01 Jan 2024 13:07:38.416   1071.060150806668             -6813.304033443605            659.3772700240011             
01 Jan 2024 13:09:12.413   1481.760413985949             -6656.737196423245            1220.561864332261             
