Starlink_62.UTCGregorian   Starlink_62.EarthMJ2000Eq.X   Starlink_62.EarthMJ2000Eq.Y   Starlink_62.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   4501.883864394296             -5168.368905758745            959.8153601044356             
01 Jan 2024 12:00:28.000   4667.715649712745             -4937.773592860135            1315.597209103021             
01 Jan 2024 12:01:57.255   4876.800021123371             -4555.494252950009            1833.820890536803             
01 Jan 2024 12:03:30.632   5045.507796992678             -4108.915229685016            2357.044053822253             
01 Jan 2024 12:05:04.463   5161.759402172634             -3616.794787694046            2857.843471702838             
01 Jan 2024 12:06:38.337   5223.4093941743               -3086.151528606409            3328.531993376697             
01 Jan 2024 12:08:12.213   5229.752997963381             -2522.822674070913            3763.889262851773             
01 Jan 2024 12:09:46.094   5180.732557017968             -1932.759233308599            4159.313593118847             
01 Jan 2024 12:11:19.980   5076.871211627094             -1322.202501137577            4510.615831246067             
01 Jan 2024 12:12:53.869   4919.276113492821             -697.6347603384602            4814.060606801769             
01 Jan 2024 12:14:27.759   4709.625156349445             -65.68096963127792            5066.426891889982             
01 Jan 2024 12:16:01.655   4450.124317209273             567.0108926785521             5265.0527620198               
01 Jan 2024 12:17:35.562   4143.499562583704             1193.769638530084             5407.826605741178             
01 Jan 2024 12:19:09.483   3792.963271115394             1807.987120347116             5493.216298160315             
01 Jan 2024 12:20:43.421   3402.191951092463             2403.167506346836             5520.282517103539             
01 Jan 2024 12:22:17.380   2975.278185971629             2973.013989837813             5488.692425429124             
01 Jan 2024 12:23:51.365   2516.691187814979             3511.486435601853             5398.720583722064             
01 Jan 2024 12:25:25.373   2031.274372939296             4012.820051157105             5251.260510686401             
01 Jan 2024 12:26:59.394   1524.21796875753              4471.590819613365             5047.844576926619             
01 Jan 2024 12:28:33.401   1001.03674717567              4882.781075980775             4790.669547846423             
01 Jan 2024 12:30:07.382   467.3652286805187             5241.969320104138             4482.517732816207             
01 Jan 2024 12:31:41.333   -71.10344501904314            5545.344093304456             4126.700782882279             
01 Jan 2024 12:33:15.253   -608.6401296333659            5789.700779713749             3727.032424501646             
01 Jan 2024 12:34:49.140   -1139.517666271864            5972.46289031043              3287.80304282852              
01 Jan 2024 12:36:22.992   -1658.09326254273             6091.72028040313              2813.71876182271              
01 Jan 2024 12:37:56.808   -2158.868814463498            6146.244938950776             2309.847477210815             
01 Jan 2024 12:39:30.591   -2636.544103497492            6135.499439355793             1781.567052845604             
01 Jan 2024 12:41:04.346   -3086.090253859955            6059.636115424944             1234.484396898564             
01 Jan 2024 12:42:38.076   -3502.770253965662            5919.491077313271             674.4082479192572             
01 Jan 2024 12:44:11.789   -3882.211108457086            5716.567455164304             107.2575569560653             
01 Jan 2024 12:45:45.491   -4220.424631921198            5453.022819967582             -460.9710432237858            
01 Jan 2024 12:47:19.185   -4513.842177385491            5131.661821841749             -1024.24699306041             
01 Jan 2024 12:48:52.871   -4759.365902809417            4755.911826492334             -1576.580477673968            
01 Jan 2024 12:50:26.554   -4954.423977922028            4329.750333905229             -2112.137952463457            
01 Jan 2024 12:52:00.244   -5096.975831885568            3857.664147385061             -2625.279160972594            
01 Jan 2024 12:53:33.946   -5185.521193208088            3344.623171303977             -3110.587181610633            
01 Jan 2024 12:55:07.662   -5219.119601964453            2796.064350932545             -3562.902193308711            
01 Jan 2024 12:56:41.396   -5197.412820060296            2217.762362680507             -3977.444209932976            
01 Jan 2024 12:58:15.154   -5120.616965913697            1615.806235613439             -4349.822512641676            
01 Jan 2024 12:59:48.943   -4989.520767628525            996.5338785647326             -4676.083624957569            
01 Jan 2024 13:01:22.765   -4805.478542739002            366.4712526663138             -4952.749989510649            
01 Jan 2024 13:02:56.624   -4570.401463227492            -267.7248790592237            -5176.854034511492            
01 Jan 2024 13:04:30.518   -4286.749968914333            -899.3205178612855            -5345.970670836428            
01 Jan 2024 13:06:04.450   -3957.493300362203            -1521.61961104022             -5458.260569348176            
01 Jan 2024 13:07:38.416   -3586.097904759928            -2127.993645768555            -5512.480044312505            
01 Jan 2024 13:09:12.413   -3176.490804364088            -2711.965478595873            -5508.004677656379            
01 Jan 2024 13:10:46.426   -2733.066365943495            -3267.228103519612            -5444.85096320915             
01 Jan 2024 13:12:20.445   -2260.581545643868            -3787.810434087219            -5323.687605027785            
01 Jan 2024 13:13:54.447   -1764.167195653977            -4268.075714271358            -5145.846596688611            
01 Jan 2024 13:15:28.425   -1249.155530572009            -4702.907103328284            -4913.275456070945            
01 Jan 2024 13:17:02.380   -721.0101607804062            -5087.734681228481            -4628.481187330095            
01 Jan 2024 13:18:36.321   -185.3013573120061            -5418.529894918202            -4294.498910979742            
01 Jan 2024 13:20:10.243   352.2696795387084             -5691.796231940417            -3914.911088369677            
01 Jan 2024 13:21:44.147   886.0057786859986             -5904.662304167386            -3493.770545595276            
01 Jan 2024 13:23:18.041   1410.288187957234             -6054.904517338779            -3035.536229848145            
01 Jan 2024 13:24:51.928   1919.582760177376             -6140.94426551059             -2545.064072390257            
01 Jan 2024 13:26:25.816   2408.526714393026             -6161.873065766687            -2027.531083562286            
01 Jan 2024 13:27:59.702   2871.922946583368             -6117.462445085993            -1488.44874158711             
01 Jan 2024 13:29:33.580   3304.830846636371             -6008.190485798395            -933.583687339885             
01 Jan 2024 13:31:07.456   3702.684532131138             -5835.219445245995            -368.8114941573511            
01 Jan 2024 13:32:41.337   4061.303033927401             -5600.364399497617            199.9184785344555             
01 Jan 2024 13:34:15.232   4376.903469242414             -5306.080143579708            766.607683195971              
01 Jan 2024 13:35:49.125   4646.079848302076             -4955.535879823603            1325.129166684752             
01 Jan 2024 13:37:23.016   4865.99268846362              -4552.455631995165            1869.555374691772             
01 Jan 2024 13:38:56.912   5034.331478280255             -4101.096132733793            2394.134224158437             
01 Jan 2024 13:40:30.802   5149.307280111572             -3606.301878152768            2893.239780404621             
01 Jan 2024 13:42:04.682   5209.723813017667             -3073.36393024221             3361.5567906651               
01 Jan 2024 13:43:38.556   5214.973720256738             -2507.915074039091            3794.156063516198             
01 Jan 2024 13:45:12.435   5165.017402334229             -1915.88937785997             4186.502153301632             
01 Jan 2024 13:46:46.319   5060.388530788002             -1303.552760334988            4534.436560228778             
01 Jan 2024 13:48:20.205   4902.204689523378             -677.4117078024706            4834.258503242706             
01 Jan 2024 13:49:54.097   4692.135890003167             -44.06461063976877            5082.802955970596             
01 Jan 2024 13:51:27.995   4432.399292004828             589.792481230896              5277.430714964159             
01 Jan 2024 13:53:01.904   4125.721836427865             1217.478164874741             5416.072497646003             
01 Jan 2024 13:54:35.825   3775.33045469085              1832.349878850913             5497.23663101357              
01 Jan 2024 13:56:09.763   3384.888591162716             2427.928717407415             5520.033984734037             
01 Jan 2024 13:57:43.720   2958.492536523174             2997.903361019871             5484.176991093911             
01 Jan 2024 13:59:17.703   2500.610385443976             3536.229697484644             5389.988152318406             
01 Jan 2024 14:00:51.711   2016.053465053719             4037.171580125803             5238.399571837006             
01 Jan 2024 14:02:25.732   1510.021049872959             4495.287310992981             5030.991605138629             
01 Jan 2024 14:03:59.737   988.0235446316539             4905.562234140308             4770.008903632708             
01 Jan 2024 14:05:33.715   455.6760441957364             5263.591861208552             4458.272834599215             
01 Jan 2024 14:07:07.663   -81.34318018711726            5565.578212816995             4099.133173670437             
01 Jan 2024 14:08:41.580   -617.3185774409483            5808.331291416203             3696.4407196524               
01 Jan 2024 14:10:15.463   -1146.546158870503            5989.294868719638             3254.513148738345             
01 Jan 2024 14:11:49.311   -1663.402080358828            6106.577388600764             2778.08312229478              
01 Jan 2024 14:13:23.124   -2162.397278261797            6158.970153124168             2272.252017228417             
01 Jan 2024 14:14:56.903   -2638.256219317605            6145.960185496509             1742.413264856325             
01 Jan 2024 14:16:30.654   -3085.967282935228            6067.724540976137             1194.192688360914             
01 Jan 2024 14:18:04.380   -3500.821012758759            5925.12239049835              633.4004061429696             
01 Jan 2024 14:19:38.090   -3878.455347781915            5719.685108329242             65.97359238612459             
01 Jan 2024 14:21:11.791   -4214.911794071181            5453.589124727905             -502.1057077494839            
01 Jan 2024 14:22:45.486   -4506.635460705712            5129.664576112807             -1064.804462823628            
01 Jan 2024 14:24:19.174   -4750.545104842884            4751.361797398588             -1616.140809160888            
01 Jan 2024 14:25:52.861   -4944.081371266926            4322.686040904653             -2150.286281026817            
01 Jan 2024 14:27:26.553   -5085.214453205056            3848.162878296035             -2661.600573531193            
01 Jan 2024 14:29:00.256   -5172.461085222583            3332.79233339644              -3144.684972474307            
01 Jan 2024 14:30:33.972   -5204.897696792348            2782.029982831419             -3594.411286390496            
01 Jan 2024 14:32:07.705   -5182.179387854047            2201.679906250926             -4006.023432787269            
01 Jan 2024 14:33:41.463   -5104.533994001579            1597.847204725583             -4375.166940004617            
01 Jan 2024 14:35:15.250   -4972.759381583743            976.8889174792454             -4697.923159848794            
01 Jan 2024 14:36:49.071   -4788.217021289269            345.3483765212774             -4970.851834551141            
01 Jan 2024 14:38:22.930   -4552.822931369466            -290.1030952561946            -5191.025231361324            
01 Jan 2024 14:39:56.827   -4269.031883518851            -922.7360476103328            -5356.063564294935            
01 Jan 2024 14:41:30.760   -3939.820030102176            -1545.825603867155            -5464.16326654294             
01 Jan 2024 14:43:04.730   -3568.652501553699            -2152.735078139926            -5514.124499124504            
01 Jan 2024 14:44:38.729   -3159.460532013225            -2736.971354023724            -5505.367817934776            
01 Jan 2024 14:46:12.742   -2716.639962197529            -3292.219590980451            -5437.958671560574            
01 Jan 2024 14:47:46.762   -2244.923447702906            -3812.531128035206            -5312.608750855269            
01 Jan 2024 14:49:20.764   -1749.451529478802            -4292.251994031682            -5130.700014191508            
01 Jan 2024 14:50:54.744   -1235.526795491047            -4726.289774192968            -4894.216035180664            
01 Jan 2024 14:52:28.703   -708.6044483985856            -5110.077098607792            -4605.704077983443            
01 Jan 2024 14:54:02.646   -174.2521043427653            -5439.588126964509            -4268.243306705325            
01 Jan 2024 14:55:36.570   361.8417789717442             -5711.340070884009            -3885.454977344171            
01 Jan 2024 14:57:10.476   893.9995593927823             -5922.480185718274            -3461.42344330259             
01 Jan 2024 14:58:44.370   1416.606554513693             -6070.80010338547             -3000.649588503856            
01 Jan 2024 15:00:18.259   1924.16304658042              -6154.747579742527            -2508.002451961515            
01 Jan 2024 15:01:52.146   2411.311206245331             -6173.434830618199            -1988.69573189064             
01 Jan 2024 15:03:26.033   2872.890338017336             -6126.657941879275            -1448.241577139775            
01 Jan 2024 15:04:59.911   3303.96263508458              -6014.922106581058            -892.4410114753542            
01 Jan 2024 15:06:33.786   3699.989750534915             -5839.415896903651            -327.1709690470607            
01 Jan 2024 15:08:07.666   4056.807244089381             -5601.983998926386            241.6085310690151             
01 Jan 2024 15:09:41.559   4370.651150813711             -5305.112346647203            807.8949691083204             
