Starlink_orbit2_29.UTCGregorian   Starlink_orbit2_29.EarthMJ2000Eq.X   Starlink_orbit2_29.EarthMJ2000Eq.Y   Starlink_orbit2_29.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          1926.64399392417                     -6264.222017984994                   2224.366523320266                    
01 Jan 2024 12:00:28.000          2039.465694932312                    -6072.008892922094                   2621.322455325631                    
01 Jan 2024 12:01:57.255          2190.82660531676                     -5737.726582278127                   3190.27135873588                     
01 Jan 2024 12:03:30.632          2326.714133473962                    -5329.288926198833                   3752.64159142602                     
01 Jan 2024 12:05:04.463          2438.722682244851                    -4862.677693253687                   4278.05118177517                     
01 Jan 2024 12:06:38.337          2524.998900631782                    -4344.439728601006                   4758.350287764148                    
01 Jan 2024 12:08:12.213          2584.587409318563                    -3780.273221413916                   5188.225840456485                    
01 Jan 2024 12:09:46.094          2616.871312509087                    -3176.139559079299                   5563.157681491933                    
01 Jan 2024 12:11:19.980          2621.518176415017                    -2538.424697244533                   5879.195720600583                    
01 Jan 2024 12:12:53.869          2598.486244771859                    -1873.89065489933                    6133.000074915911                    
01 Jan 2024 12:14:27.759          2548.026722829748                    -1189.574233355532                   6321.895636209699                    
01 Jan 2024 12:16:01.655          2470.67241489027                     -492.6576159111825                   6443.903003700715                    
01 Jan 2024 12:17:35.562          2367.233260006696                    209.5322887770779                    6497.72680649368                     
01 Jan 2024 12:19:09.483          2238.786828326627                    909.6172387516208                    6482.774460985672                    
01 Jan 2024 12:20:43.421          2086.671365549732                    1600.221229495372                    6399.162848793286                    
01 Jan 2024 12:22:17.380          1912.468722443612                    2274.067865623791                    6247.718390725588                    
01 Jan 2024 12:23:51.365          1717.989112574823                    2924.046678880043                    6029.967263480577                    
01 Jan 2024 12:25:25.373          1505.272053417709                    3543.231705897094                    5748.146722146945                    
01 Jan 2024 12:26:59.394          1276.578464297642                    4124.953196397107                    5405.217699691804                    
01 Jan 2024 12:28:33.401          1034.385531491166                    4662.868484995524                    5004.884458062974                    
01 Jan 2024 12:30:07.382          781.2950999349425                    5151.201508974994                    4551.46011591725                     
01 Jan 2024 12:31:41.333          520.0021746990204                    5584.771670190881                    4049.794812565212                    
01 Jan 2024 12:33:15.253          253.2824726838266                    5958.996472325591                    3505.242986860007                    
01 Jan 2024 12:34:49.140          -16.02598490148677                   6269.922445905902                    2923.627930789266                    
01 Jan 2024 12:36:22.992          -285.0637063924281                   6514.283695971818                    2311.158698357944                    
01 Jan 2024 12:37:56.808          -550.9809157320051                   6689.532561836621                    1674.359868580059                    
01 Jan 2024 12:39:30.591          -810.9656378072518                   6793.861036113716                    1020.005293974745                    
01 Jan 2024 12:41:04.346          -1062.283689730971                   6826.217559711916                    355.0174044445394                    
01 Jan 2024 12:42:38.076          -1302.290459492372                   6786.305662284019                    -313.5657347743033                   
01 Jan 2024 12:44:11.789          -1528.471687099146                   6674.58403661496                     -978.7012050715099                   
01 Jan 2024 12:45:45.491          -1738.455897245856                   6492.258242206177                    -1633.379248187429                   
01 Jan 2024 12:47:19.185          -1930.033752566878                   6241.280873939271                    -2270.676013482784                   
01 Jan 2024 12:48:52.871          -2101.187986741598                   5924.33866771828                     -2883.841128768466                   
01 Jan 2024 12:50:26.554          -2250.130275304778                   5544.792367564901                    -3466.42637294918                    
01 Jan 2024 12:52:00.244          -2375.307759446545                   5106.636508722523                    -4012.322745147541                   
01 Jan 2024 12:53:33.946          -2475.410111212252                   4614.475007143099                    -4515.791503156879                   
01 Jan 2024 12:55:07.662          -2549.381245993204                   4073.509744333112                    -4971.501627548222                   
01 Jan 2024 12:56:41.396          -2596.444168471026                   3489.416862904813                    -5374.655835009116                   
01 Jan 2024 12:58:15.154          -2616.098749511501                   2868.322156088273                    -5720.99645042941                    
01 Jan 2024 12:59:48.943          -2608.127221082207                   2216.736136108512                    -6006.851174494857                   
01 Jan 2024 13:01:22.765          -2572.596493348083                   1541.492758430346                    -6229.168473120174                   
01 Jan 2024 13:02:56.624          -2509.859341431074                   849.6915080037122                    -6385.548275516098                   
01 Jan 2024 13:04:30.518          -2420.556001325669                   148.6435483428881                    -6474.271824073908                   
01 Jan 2024 13:06:04.450          -2305.604383461055                   -554.2518089739837                   -6494.33350910533                    
01 Jan 2024 13:07:38.416          -2166.197331274713                   -1251.538111838035                   -6445.448101400718                   
01 Jan 2024 13:09:12.413          -2003.791929317317                   -1935.793393014927                   -6328.064998091833                   
01 Jan 2024 13:10:46.426          -1820.115742279645                   -2599.646443225293                   -6143.392771229809                   
01 Jan 2024 13:12:20.445          -1617.127611908052                   -3235.96780829699                    -5893.382935090542                   
01 Jan 2024 13:13:54.447          -1397.024228733686                   -3837.86543910345                    -5580.745583964933                   
01 Jan 2024 13:15:28.425          -1162.166048053909                   -4398.912993251313                   -5208.856129729811                   
