Starlink_orbit2_16.UTCGregorian   Starlink_orbit2_16.EarthMJ2000Eq.X   Starlink_orbit2_16.EarthMJ2000Eq.Y   Starlink_orbit2_16.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000          -1971.887271497645                   3505.591058967714                    -5632.293752619012                   
01 Jan 2024 12:00:28.000          -2347.799548610384                   3627.669705372592                    -5406.327031432383                   
01 Jan 2024 12:01:57.255          -2887.780128542139                   3780.170323820716                    -5027.222776582814                   
01 Jan 2024 12:03:30.632          -3423.103594035457                   3901.060543612067                    -4579.153101058864                   
01 Jan 2024 12:05:04.463          -3924.96379529501                    3981.450461437751                    -4080.555828318943                   
01 Jan 2024 12:06:38.337          -4385.568445814289                   4019.793657015701                    -3538.476292534695                   
01 Jan 2024 12:08:12.213          -4799.791842667461                   4015.61792739095                     -2958.854424488617                   
01 Jan 2024 12:09:46.094          -5163.241310817994                   3968.946784554043                    -2347.804584429146                   
01 Jan 2024 12:11:19.980          -5472.050129097022                   3880.254456792491                    -1711.792705605279                   
01 Jan 2024 12:12:53.869          -5722.921306955318                   3750.469559243376                    -1057.584421563797                   
01 Jan 2024 12:14:27.759          -5913.185538497344                   3580.964743710899                    -392.1402705031996                   
01 Jan 2024 12:16:01.655          -6040.836626310278                   3373.522802103078                    277.5142049942986                    
01 Jan 2024 12:17:35.562          -6104.523199460104                   3130.33005280993                     944.2932486858624                    
01 Jan 2024 12:19:09.483          -6103.569217464566                   2853.948090075707                    1601.146804222586                    
01 Jan 2024 12:20:43.421          -6037.980690793878                   2547.293936231413                    2241.117444650878                    
01 Jan 2024 12:22:17.380          -5908.445326924599                   2213.599400503215                    2857.437068020704                    
01 Jan 2024 12:23:51.365          -5716.320806635923                   1856.377092003406                    3443.592076255947                    
01 Jan 2024 12:25:25.373          -5463.640710836159                   1479.415109506703                    3993.344546164508                    
01 Jan 2024 12:26:59.394          -5153.121723010773                   1086.752184033018                    4500.801700064098                    
01 Jan 2024 12:28:33.401          -4788.176966244855                   682.6571964246358                    4960.483403683773                    
01 Jan 2024 12:30:07.382          -4372.788287973451                   271.4688038199699                    5367.528508240378                    
01 Jan 2024 12:31:41.333          -3911.434234027647                   -142.4519440013877                   5717.708731991432                    
01 Jan 2024 12:33:15.253          -3409.055397558306                   -554.7384309004345                   6007.421208722002                    
01 Jan 2024 12:34:49.140          -2871.019269549745                   -961.0463224626852                   6233.706572476675                    
01 Jan 2024 12:36:22.992          -2303.042834351399                   -1357.114421521282                   6394.287397217714                    
01 Jan 2024 12:37:56.808          -1711.128566491734                   -1738.807582923972                   6487.582327979461                    
01 Jan 2024 12:39:30.591          -1101.505764750678                   -2102.153497139759                   6512.712925802603                    
01 Jan 2024 12:41:04.346          -480.5411507352219                   -2443.394435945964                   6469.503743586102                    
01 Jan 2024 12:42:38.076          145.2863710195145                    -2758.99861462608                    6358.474616278073                    
01 Jan 2024 12:44:11.789          769.4829592124412                    -3045.710975568067                   6180.827552166173                    
01 Jan 2024 12:45:45.491          1385.568984845647                    -3300.56545536539                    5938.435717818554                    
01 Jan 2024 12:47:19.185          1987.121995599093                    -3520.908627495334                   5633.84044346139                     
01 Jan 2024 12:48:52.871          2567.853198504773                    -3704.43666226239                    5270.23369395668                     
01 Jan 2024 12:50:26.554          3121.724615060387                    -3849.235893418456                   4851.392996226382                    
01 Jan 2024 12:52:00.244          3642.981623819121                    -3953.786712298403                   4381.645641230912                    
01 Jan 2024 12:53:33.946          4126.181029858642                    -4016.971407779042                   3865.84842356336                     
01 Jan 2024 12:55:07.662          4566.226327850838                    -4038.090855031925                   3309.378501732748                    
01 Jan 2024 12:56:41.396          4958.49010949366                     -4016.883120486663                   2718.008620333715                    
01 Jan 2024 12:58:15.154          5298.822887698678                    -3953.520275119377                   2097.887023449438                    
01 Jan 2024 12:59:48.943          5583.601105009381                    -3848.609631607173                   1455.473849724928                    
01 Jan 2024 13:01:22.765          5809.765811966318                    -3703.190871577722                   797.4805848266815                    
01 Jan 2024 13:02:56.624          5974.856897145819                    -3518.731543797463                   130.8117504769552                    
01 Jan 2024 13:04:30.518          6077.046026634339                    -3297.122950366449                   -537.4907218716171                   
01 Jan 2024 13:06:04.450          6115.172620054672                    -3040.649797670442                   -1200.369751055568                   
01 Jan 2024 13:07:38.416          6088.753289625603                    -2751.981870268814                   -1850.786359397958                   
01 Jan 2024 13:09:12.413          5997.998331857531                    -2434.145491208445                   -2481.810753576125                   
01 Jan 2024 13:10:46.426          5843.834569970707                    -2090.528121995276                   -3086.643319607716                   
01 Jan 2024 13:12:20.445          5627.893833407967                    -1724.796086013757                   -3658.794907608455                   
01 Jan 2024 13:13:54.447          5352.524940335547                    -1340.902136656147                   -4192.085763536184                   
01 Jan 2024 13:15:28.425          5020.709848541741                    -942.9507784443397                   -4680.850610356983                   
