Starlink_36.UTCGregorian   Starlink_36.EarthMJ2000Eq.X   Starlink_36.EarthMJ2000Eq.Y   Starlink_36.EarthMJ2000Eq.Z   
01 Jan 2024 11:59:28.000   -3761.714362019652            -3291.8072192925              4786.83102789193              
01 Jan 2024 12:00:28.000   -3372.972690965707            -3455.439339736498            4958.161320909777             
01 Jan 2024 12:01:57.255   -2768.263447098104            -3671.057593996444            5173.114798483128             
01 Jan 2024 12:03:30.632   -2107.43488179                -3859.091915527805            5344.960720000178             
01 Jan 2024 12:05:04.463   -1421.235816999688            -4007.432892154949            5461.246354245623             
01 Jan 2024 12:06:38.337   -719.721432793543             -4113.557540618243            5519.801429824649             
01 Jan 2024 12:08:12.213   -10.59853913534882            -4176.275731354707            5519.948682348808             
01 Jan 2024 12:09:46.094   698.672102009168              -4194.928007865838            5461.68694002627              
01 Jan 2024 12:11:19.980   1400.612981937924             -4169.31230737447             5345.624777530762             
01 Jan 2024 12:12:53.869   2087.792203362871             -4099.692777026428            5172.984877662379             
01 Jan 2024 12:14:27.759   2752.937954415318             -3986.799870881217            4945.59070573451              
01 Jan 2024 12:16:01.655   3389.062755992336             -3831.807844185451            4665.822057166914             
01 Jan 2024 12:17:35.562   3989.459131219887             -3636.329182194821            4336.608052989244             
01 Jan 2024 12:19:09.483   4547.788743422132             -3402.396071232284            3961.39199960115              
01 Jan 2024 12:20:43.421   5058.132429789471             -3132.447325926124            3544.108020401094             
01 Jan 2024 12:22:17.380   5515.071796821338             -2829.296920403146            3089.129596550824             
01 Jan 2024 12:23:51.365   5913.739548688416             -2496.10638786084             2601.226867747566             
01 Jan 2024 12:25:25.373   6249.842956165646             -2136.384142676491            2085.562701630822             
01 Jan 2024 12:26:59.394   6519.730323152878             -1753.968066913285            1547.661523930417             
01 Jan 2024 12:28:33.401   6720.459959335072             -1353.012167870522            993.3831992173868             
01 Jan 2024 12:30:07.382   6849.914262717249             -937.8312260700359            428.7036250300963             
01 Jan 2024 12:31:41.333   6906.77900738992              -512.8490870791536            -140.3516186078412            
01 Jan 2024 12:33:15.253   6890.5235560528               -82.5779864259565             -707.7326479520019            
01 Jan 2024 12:34:49.140   6801.401781699313             348.4123043337698             -1267.406565481083            
01 Jan 2024 12:36:22.992   6640.447096201828             775.560737871142              -1813.44489334834             
01 Jan 2024 12:37:56.808   6409.452440216483             1194.364314237236             -2340.086799990182            
01 Jan 2024 12:39:30.591   6110.945444409464             1600.421516552081             -2841.7939469042              
01 Jan 2024 12:41:04.346   5748.14031488533              1989.49328389375              -3313.325746806573            
01 Jan 2024 12:42:38.076   5324.91555043342              2357.519103769593             -3749.758293648119            
01 Jan 2024 12:44:11.789   4845.748332208816             2700.677571004828             -4146.556938337775            
01 Jan 2024 12:45:45.491   4315.68585332022              3015.402684422791             -4499.594680553068            
01 Jan 2024 12:47:19.185   3740.316011612208             3298.411283077327             -4805.185211178108            
01 Jan 2024 12:48:52.871   3125.708261839907             3546.746390538291             -5060.133414643995            
01 Jan 2024 12:50:26.554   2478.293147568179             3757.829380234212             -5261.790154904198            
01 Jan 2024 12:52:00.244   1804.812056981169             3929.466933538841             -5408.055607187856            
01 Jan 2024 12:53:33.946   1112.283564989252             4059.860272375983             -5497.387567956122            
01 Jan 2024 12:55:07.662   407.9765278332133             4147.622887278825             -5528.821803328955            
01 Jan 2024 12:56:41.396   -300.7598410111506            4191.813750288564             -5501.995654849807            
01 Jan 2024 12:58:15.154   -1006.516199467298            4191.934222726799             -5417.141544237861            
01 Jan 2024 12:59:48.943   -1701.900163527208            4147.935367837369             -5275.087378831468            
01 Jan 2024 13:01:22.765   -2379.605436145684            4060.220840879213             -5077.252020202632            
01 Jan 2024 13:02:56.624   -3032.476578214741            3929.648310289589             -4825.639294152696            
01 Jan 2024 13:04:30.518   -3653.571043234585            3757.531631507752             -4522.833287812418            
01 Jan 2024 13:06:04.450   -4236.279904443485            3545.621778981656             -4171.958399239271            
01 Jan 2024 13:07:38.416   -4774.359841439176            3296.102738660157             -3776.669856560503            
01 Jan 2024 13:09:12.413   -5262.018897932465            3011.571630302701             -3341.116832772699            
01 Jan 2024 13:10:46.426   -5693.94717057202             2695.04809785098              -2869.950913455825            
01 Jan 2024 13:12:20.445   -6065.465587730982            2349.904289626995             -2368.215139921649            
01 Jan 2024 13:13:54.447   -6372.534076927122            1979.874598188659             -1841.35558089923             
01 Jan 2024 13:15:28.425   -6611.884693463674            1588.928766241538             -1295.036932237631            
01 Jan 2024 13:17:02.380   -6781.016518090204            1181.21430496906              -735.0665803191029            
01 Jan 2024 13:18:36.321   -6878.175696482809            761.0334641050447             -167.3661990061241            
01 Jan 2024 13:20:10.243   -6902.35873654566             332.8613515209865             402.0050372177113             
01 Jan 2024 13:21:44.147   -6853.348840008786            -98.76043952080676            966.9959624993771             
01 Jan 2024 13:23:18.041   -6731.699116752239            -529.2862580372891            1521.644311113055             
01 Jan 2024 13:24:51.928   -6538.723484125149            -954.1732092953268            2060.084962969378             
01 Jan 2024 13:26:25.816   -6276.474403765819            -1368.953205855164            2576.642864758627             
01 Jan 2024 13:27:59.702   -5947.755826247293            -1769.227374509255            3065.827540731771             
01 Jan 2024 13:29:33.580   -5556.099991957932            -2150.740419394088            3522.428942362799             
01 Jan 2024 13:31:07.456   -5105.667270800631            -2509.483333314529            3941.641320640342             
01 Jan 2024 13:32:41.337   -4601.199053510216            -2841.704519455996            4319.072401279453             
01 Jan 2024 13:34:15.232   -4047.992354246065            -3143.921110933666            4650.755468791831             
01 Jan 2024 13:35:49.125   -3452.004976189009            -3412.8909332255              4933.125470774434             
01 Jan 2024 13:37:23.016   -2819.544977551224            -3645.790539218269            5163.216510736114             
01 Jan 2024 13:38:56.912   -2157.266376866663            -3840.184249272056            5338.620492664871             
